object_id,Time (MJD),Flux,Flux_err,Filter
Dornhoth_lavan_ank,61052.7217,-0.16138103,0.11425199,r
Dornhoth_lavan_ank,62593.2552,-0.11664518,0.27277291,u
Dornhoth_lavan_ank,62581.6722,1.87642105,0.48672503,z
Dornhoth_lavan_ank,62581.6722,0.74604313,0.36301927,i
Dornhoth_lavan_ank,62577.8113,-0.31667193,0.8390573,y
Dornhoth_lavan_ank,62573.9503,1.2265786,0.6338776,z
Dornhoth_lavan_ank,62573.9503,1.53127391,0.35176118,i
Dornhoth_lavan_ank,62570.0893,2.12355652,0.60862215,z
Dornhoth_lavan_ank,62570.0893,1.32032115,0.45028945,i
Dornhoth_lavan_ank,62570.0893,0.80795326,0.12614263,r
Dornhoth_lavan_ank,62570.0893,0.12565071,0.08457227,g
Dornhoth_lavan_ank,62558.5063,0.79810359,0.20550202,r
Dornhoth_lavan_ank,62558.5063,0.27523949,0.10845727,g
Dornhoth_lavan_ank,62593.2552,0.92570841,0.13168127,r
Dornhoth_lavan_ank,62539.2014,1.00260352,0.22287981,i
Dornhoth_lavan_ank,62535.3404,0.74639901,0.09145815,r
Dornhoth_lavan_ank,62535.3404,0.33263824,0.07088549,g
Dornhoth_lavan_ank,62523.7574,1.46399617,0.86497678,y
Dornhoth_lavan_ank,62523.7574,2.67543069,0.46664102,z
Dornhoth_lavan_ank,62516.0355,3.76739394,0.90969879,y
Dornhoth_lavan_ank,62516.0355,0.73380812,0.13523458,r
Dornhoth_lavan_ank,62512.1745,1.60933367,0.4115534,z
Dornhoth_lavan_ank,62512.1745,1.34940983,0.29668118,i
Dornhoth_lavan_ank,62508.3135,0.72942914,0.10734979,r
Dornhoth_lavan_ank,62489.0086,3.57454025,1.19399712,y
Dornhoth_lavan_ank,62489.0086,1.16375859,0.5953969,z
Dornhoth_lavan_ank,62485.1476,0.67361823,0.1677865,r
Dornhoth_lavan_ank,62539.2014,0.82807313,0.10958568,r
Dornhoth_lavan_ank,62276.6543,2.2174524,0.34528834,z
Dornhoth_lavan_ank,62600.9772,1.28167065,0.20500066,i
Dornhoth_lavan_ank,62643.448,0.96856101,0.32991473,r
Dornhoth_lavan_ank,63373.1744,0.35397987,1.05440502,y
Dornhoth_lavan_ank,63373.1744,0.80276479,0.38047295,z
Dornhoth_lavan_ank,63342.2865,1.00592991,0.40993648,z
Dornhoth_lavan_ank,63338.4256,1.26495127,0.48807018,z
Dornhoth_lavan_ank,63338.4256,0.79684067,0.40888253,i
Dornhoth_lavan_ank,63322.9816,1.11643034,0.31907362,z
Dornhoth_lavan_ank,63322.9816,0.57625911,0.23605608,i
Dornhoth_lavan_ank,63292.0937,0.96868317,0.25878932,r
Dornhoth_lavan_ank,63288.2327,3.46180324,1.14846036,z
Dornhoth_lavan_ank,63288.2327,1.46351972,0.58063649,i
Dornhoth_lavan_ank,63284.3717,-0.12163174,0.51051765,z
Dornhoth_lavan_ank,63284.3717,0.9903307,0.28512916,i
Dornhoth_lavan_ank,62643.448,0.16640812,0.14316529,g
Dornhoth_lavan_ank,63280.5108,0.80614501,0.18738992,i
Dornhoth_lavan_ank,63276.6498,0.9199642,0.20637551,i
Dornhoth_lavan_ank,63253.4839,2.28997566,0.95258939,y
Dornhoth_lavan_ank,63253.4839,1.22624383,0.4004295,z
Dornhoth_lavan_ank,63249.6229,0.92631207,0.43085478,z
Dornhoth_lavan_ank,63249.6229,0.43429116,0.29976893,i
Dornhoth_lavan_ank,62929.161,0.82592849,0.33441764,z
Dornhoth_lavan_ank,62929.161,0.89101465,0.19813885,i
Dornhoth_lavan_ank,62905.9951,0.471995,0.41846229,z
Dornhoth_lavan_ank,62905.9951,0.34021938,0.30608875,i
Dornhoth_lavan_ank,62886.6902,0.68453888,0.24745605,i
Dornhoth_lavan_ank,62844.2193,0.74082389,0.3665725,z
Dornhoth_lavan_ank,62836.4973,0.28938729,0.25925522,i
Dornhoth_lavan_ank,63280.5108,0.48391858,0.12170132,r
Dornhoth_lavan_ank,62276.6543,1.80544362,0.19666716,i
Dornhoth_lavan_ank,62600.9772,1.56046301,0.32517324,z
Dornhoth_lavan_ank,62195.5736,2.9710677,1.27994246,y
Dornhoth_lavan_ank,61446.5423,0.33850984,0.25116139,u
Dornhoth_lavan_ank,61423.3764,0.65419246,0.13433596,i
Dornhoth_lavan_ank,61423.3764,0.43954778,0.08142158,r
Dornhoth_lavan_ank,61415.6544,0.07282463,0.34995116,r
Dornhoth_lavan_ank,61404.0714,0.9947041,0.20549909,i
Dornhoth_lavan_ank,61404.0714,0.43009373,0.15843441,r
Dornhoth_lavan_ank,61396.3494,1.5997127,0.44667628,z
Dornhoth_lavan_ank,61396.3494,-0.25150143,0.40766236,i
Dornhoth_lavan_ank,61156.9683,1.67154849,1.04831955,y
Dornhoth_lavan_ank,61137.6634,0.93456029,1.21451093,y
Dornhoth_lavan_ank,61137.6634,-0.62219222,0.36117918,z
Dornhoth_lavan_ank,61099.0535,-0.3500278,0.73461537,y
Dornhoth_lavan_ank,61446.5423,0.50529292,0.14426303,r
Dornhoth_lavan_ank,61099.0535,0.15685886,0.34490269,z
Dornhoth_lavan_ank,61083.6096,-0.11304604,0.21081028,u
Dornhoth_lavan_ank,61079.7486,-0.4224348,0.45919547,z
Dornhoth_lavan_ank,61079.7486,-0.25619647,0.26363528,i
Dornhoth_lavan_ank,61079.7486,-0.09398915,0.13442814,r
Dornhoth_lavan_ank,61079.7486,-0.13634654,0.10871105,g
Dornhoth_lavan_ank,61075.8876,-0.21921524,0.43328684,r
Dornhoth_lavan_ank,61075.8876,-0.14367225,0.37716923,g
Dornhoth_lavan_ank,61072.0266,0.05903652,0.72477875,z
Dornhoth_lavan_ank,61072.0266,0.51217867,0.58763581,i
Dornhoth_lavan_ank,61064.3046,-0.12780697,0.21648141,i
Dornhoth_lavan_ank,61064.3046,-0.41613656,0.20277574,r
Dornhoth_lavan_ank,62226.4615,3.83982017,1.41293271,y
Dornhoth_lavan_ank,61083.6096,-0.15138442,0.08534677,g
Dornhoth_lavan_ank,61454.2642,-0.14413481,0.89443222,y
Dornhoth_lavan_ank,61102.9145,1.64236955,0.99978878,y
Dornhoth_lavan_ank,61767.0041,1.05029865,0.17116657,i
Dornhoth_lavan_ank,62195.5736,1.92293669,0.3401484,z
Dornhoth_lavan_ank,61458.1252,0.23868437,0.56154799,z
Dornhoth_lavan_ank,62180.1297,0.99152611,0.10016952,r
Dornhoth_lavan_ank,62137.6588,1.34647474,0.20565934,i
Dornhoth_lavan_ank,62099.049,1.80627828,0.18266527,i
Dornhoth_lavan_ank,62099.049,0.76992943,0.09823634,r
Dornhoth_lavan_ank,62099.049,0.42371324,0.08689118,g
Dornhoth_lavan_ank,61867.3898,1.76367575,0.41408011,z
Dornhoth_lavan_ank,61867.3898,1.38599094,0.24093274,i
Dornhoth_lavan_ank,61767.0041,0.55172942,0.12041795,r
Dornhoth_lavan_ank,61558.5109,0.17836387,0.17523458,r
Dornhoth_lavan_ank,61558.5109,0.13862585,0.42410187,u
Dornhoth_lavan_ank,61535.345,0.7040758,0.19519675,i
Dornhoth_lavan_ank,61516.04,-0.23553296,0.73517216,z
Dornhoth_lavan_ank,61535.345,0.91168616,0.39925864,z
Dornhoth_lavan_ank,61516.04,0.49604431,0.46510436,i
Dornhoth_lavan_ank,61481.2911,0.94614653,0.25365839,z
Dornhoth_lavan_ank,61481.2911,1.17306835,0.66256752,y
Dornhoth_lavan_ank,61485.1521,1.49173983,0.83084791,y
Dornhoth_lavan_ank,61489.0131,0.88709757,0.38366191,z
Dornhoth_lavan_ank,61489.0131,0.74184523,1.08919361,y
Dornhoth_lavan_ank,61500.5961,0.23919242,0.07208375,g
Dornhoth_lavan_ank,61492.8741,0.39865541,0.27511636,i
Dornhoth_lavan_ank,61500.5961,0.51028858,0.17858612,i
Dornhoth_lavan_ank,61500.5961,0.91321012,0.38628496,z
Dornhoth_lavan_ank,61512.179,0.04857524,0.32592122,i
Dornhoth_lavan_ank,61512.179,1.30335058,0.53064473,z
Dornhoth_lavan_ank,61500.5961,0.4748544,0.09919806,r
Druadan_romru_araf,63528.7122,-0.02233141,0.30922142,i
Druadan_romru_araf,63533.5676,-0.01926145,0.35728794,u
Druadan_romru_araf,63545.706,0.01749749,0.22060523,i
Druadan_romru_araf,63533.5676,0.01464533,0.10304178,g
Druadan_romru_araf,63545.706,-0.04120582,0.20138924,r
Druadan_romru_araf,63545.706,1.88243141,1.44159411,y
Druadan_romru_araf,63480.1584,0.08073148,0.171356,r
Druadan_romru_araf,63550.5614,-2.14594895,3.07196025,y
Druadan_romru_araf,63560.2721,-0.01218294,0.14017729,r
Druadan_romru_araf,63560.2721,0.13120232,0.30362367,z
Druadan_romru_araf,63528.7122,0.07126644,0.24304929,r
Druadan_romru_araf,63562.6998,0.28890949,0.16839101,r
Druadan_romru_araf,63550.5614,0.57428957,0.40214064,r
Druadan_romru_araf,63526.2845,3.54691366,2.81145539,y
Druadan_romru_araf,63480.1584,0.87903003,0.43093294,z
Druadan_romru_araf,63526.2845,0.00240623,0.82735223,r
Druadan_romru_araf,63514.1461,-0.14320488,0.31085593,z
Druadan_romru_araf,63514.1461,0.13178394,0.12062771,r
Druadan_romru_araf,63514.1461,0.13938762,0.25108774,u
Druadan_romru_araf,63506.863,0.32951331,0.37056161,i
Druadan_romru_araf,63506.863,0.02202447,0.17961922,g
Druadan_romru_araf,63506.863,-0.2584813,0.47412318,u
Druadan_romru_araf,63494.7246,0.1198766,0.58242991,z
Druadan_romru_araf,63485.0138,0.09735424,0.17295513,i
Druadan_romru_araf,63485.0138,0.11003692,0.08852784,g
Druadan_romru_araf,63482.5861,0.0258758,0.27589224,z
Druadan_romru_araf,63482.5861,0.15436544,0.11387729,r
Druadan_romru_araf,63562.6998,-0.10454293,0.18016986,i
Druadan_romru_araf,63526.2845,0.27787506,0.95852263,z
Druadan_romru_araf,63562.6998,-0.05043904,0.4387573,z
Druadan_romru_araf,63650.0966,0.69961971,3.06314711,y
Druadan_romru_araf,63572.4106,-0.38835536,0.35788435,u
Druadan_romru_araf,63480.1584,0.20822507,0.36385063,u
Druadan_romru_araf,63822.4624,-2.34447375,2.53870479,y
Druadan_romru_araf,63640.3858,-0.6506958,0.5982638,z
Druadan_romru_araf,63640.3858,-0.04454731,0.44999902,r
Druadan_romru_araf,63635.5305,-0.18191958,0.42806905,i
Druadan_romru_araf,63635.5305,0.10090354,0.23649591,g
Druadan_romru_araf,63628.2474,0.82279944,0.50775888,z
Druadan_romru_araf,63628.2474,-0.06576612,0.18235079,r
Druadan_romru_araf,63628.2474,0.33350044,0.38342351,u
Druadan_romru_araf,63623.392,-0.05479358,0.27200502,i
Druadan_romru_araf,63623.392,0.06986553,0.11491643,g
Druadan_romru_araf,63623.392,0.03329292,0.37301493,u
Druadan_romru_araf,63613.6813,0.15872633,0.35154594,z
Druadan_romru_araf,63613.6813,0.53148051,0.23827319,i
Druadan_romru_araf,63601.5428,-0.10643999,0.2050552,i
Druadan_romru_araf,63601.5428,0.09506177,0.12471021,g
Druadan_romru_araf,63601.5428,-0.07769226,0.28694683,u
Druadan_romru_araf,63596.6875,0.24087465,0.19796164,i
Druadan_romru_araf,63591.8321,-1.25728693,0.79199264,y
Druadan_romru_araf,63591.8321,0.12468082,0.3256297,z
Druadan_romru_araf,63584.549,1.91653661,0.8900008,y
Druadan_romru_araf,63584.549,-0.26642142,0.54266757,z
Druadan_romru_araf,63584.549,0.49237999,0.31908431,r
Druadan_romru_araf,63574.8383,2.31208095,1.38637013,y
Druadan_romru_araf,63574.8383,0.05979844,0.36182128,z
Druadan_romru_araf,63574.8383,0.13699766,0.23424013,i
Druadan_romru_araf,63574.8383,-0.32966501,0.14934032,g
Druadan_romru_araf,63572.4106,0.19279782,0.42056937,z
Druadan_romru_araf,63572.4106,-0.02270288,0.16422393,r
Druadan_romru_araf,63562.6998,1.80042704,1.09032138,y
Druadan_romru_araf,63477.7307,-0.02479989,0.12384383,r
Druadan_romru_araf,63145.1375,0.72322992,0.39656305,i
Druadan_romru_araf,63463.1646,0.55174664,0.76626257,i
Druadan_romru_araf,63205.8297,0.04813689,0.31447677,z
Druadan_romru_araf,63205.8297,0.20168533,0.12596035,r
Druadan_romru_araf,63198.5466,1.58658126,1.16450756,y
Druadan_romru_araf,63198.5466,-0.08534892,0.60635463,z
Druadan_romru_araf,63198.5466,-0.03820238,0.54890103,r
Druadan_romru_araf,63193.6912,-0.83868081,1.31145901,y
Druadan_romru_araf,63181.5528,0.06669073,0.09697567,g
Druadan_romru_araf,63181.5528,0.14247806,0.26978065,u
Druadan_romru_araf,63179.1251,-0.0745964,0.19360696,i
Druadan_romru_araf,63179.1251,0.22347775,0.09249887,g
Druadan_romru_araf,63179.1251,-0.19266087,0.25717807,u
Druadan_romru_araf,63171.8421,2.08187337,1.48523376,y
Druadan_romru_araf,63171.8421,0.55551195,0.6648776,z
Druadan_romru_araf,63171.8421,-0.3624117,0.58669971,r
Druadan_romru_araf,63164.559,0.88953316,1.23907085,y
Druadan_romru_araf,63162.1313,0.05234495,2.13476813,y
Druadan_romru_araf,63162.1313,0.09335383,0.51323346,z
Druadan_romru_araf,63162.1313,0.19427641,0.21578336,r
Druadan_romru_araf,63159.7036,-0.32522419,0.22664569,i
Druadan_romru_araf,63159.7036,0.0259674,0.11991032,r
Druadan_romru_araf,63159.7036,0.11616722,0.10887125,g
Druadan_romru_araf,63147.5652,0.0714461,0.22619535,i
Druadan_romru_araf,63147.5652,-0.2746384,0.22553465,g
Druadan_romru_araf,63145.1375,0.02842339,0.35136155,z
Druadan_romru_araf,63829.7455,-0.84203182,0.78388461,z
Druadan_romru_araf,63135.4267,0.11462382,0.23706273,i
Druadan_romru_araf,63135.4267,0.06670351,0.11605364,g
Druadan_romru_araf,63132.999,-0.29279582,0.94276574,y
Druadan_romru_araf,63132.999,-0.37024433,0.21721283,i
Druadan_romru_araf,63205.8297,-0.95230667,0.74367818,y
Druadan_romru_araf,63463.1646,-0.72023258,1.00637153,z
Druadan_romru_araf,63210.6851,0.98026423,0.42007185,u
Druadan_romru_araf,63213.1128,0.25638253,0.10050121,g
Druadan_romru_araf,63458.3092,0.16196578,0.14563096,g
Druadan_romru_araf,63455.8816,0.88989215,0.40108854,z
Druadan_romru_araf,63455.8816,0.00938928,0.23393236,i
Druadan_romru_araf,63446.1708,0.40192364,0.50865218,u
Druadan_romru_araf,63424.3216,0.31317846,0.42500034,i
Druadan_romru_araf,63271.3773,-0.07135753,0.19410401,g
Druadan_romru_araf,63266.5219,-1.69858588,1.71432326,y
Druadan_romru_araf,63266.5219,-0.01267795,0.67492193,z
Druadan_romru_araf,63266.5219,-0.08055233,0.21502247,r
Druadan_romru_araf,63259.2388,0.35796667,0.57569358,i
Druadan_romru_araf,63254.3834,0.36291929,0.6183643,z
Druadan_romru_araf,63254.3834,-0.26348646,0.40770311,r
Druadan_romru_araf,63249.5281,1.2508667,0.33904691,i
Druadan_romru_araf,63249.5281,-0.05239797,0.20386661,g
Druadan_romru_araf,63244.6727,-0.14966934,0.25687656,i
Druadan_romru_araf,63244.6727,-0.0687481,0.12136881,g
Druadan_romru_araf,63244.6727,0.19819499,0.30439267,u
Druadan_romru_araf,63239.8173,-0.06167893,0.17180296,r
Druadan_romru_araf,63239.8173,-0.2854114,0.28968091,u
Druadan_romru_araf,63237.3896,0.87071895,0.91664409,y
Druadan_romru_araf,63237.3896,0.3678569,0.23799436,i
Druadan_romru_araf,63237.3896,0.11740139,0.10374708,g
Druadan_romru_araf,63220.3958,-0.50458825,1.25910935,y
Druadan_romru_araf,63217.9681,-0.22014044,0.44590937,z
Druadan_romru_araf,63215.5404,-0.00365821,0.19144006,i
Druadan_romru_araf,63215.5404,0.17886485,0.14409991,r
Druadan_romru_araf,63215.5404,0.1925627,0.091039,g
Druadan_romru_araf,63215.5404,0.12352293,0.24464001,u
Druadan_romru_araf,63213.1128,0.05011547,0.1991829,i
Druadan_romru_araf,63213.1128,-0.19073095,0.28350219,u
Druadan_romru_araf,63832.1732,-0.39397752,0.38052861,u
Druadan_romru_araf,63924.4253,-0.09775816,0.10866696,r
Druadan_romru_araf,63832.1732,-0.08023357,0.60809429,z
Druadan_romru_araf,63982.6899,0.14131251,0.19844584,r
Druadan_romru_araf,63982.6899,0.03692606,0.17306937,g
Druadan_romru_araf,63982.6899,0.81948418,0.55333857,u
Druadan_romru_araf,63977.8345,-0.77023843,0.51897971,z
Druadan_romru_araf,63977.8345,-0.05561299,0.2436163,r
Druadan_romru_araf,63977.8345,0.01596532,0.15384027,g
Druadan_romru_araf,63977.8345,0.37109302,0.35537269,u
Druadan_romru_araf,63975.4068,0.40157017,0.51356745,z
Druadan_romru_araf,63975.4068,-0.32769356,0.42746375,i
Druadan_romru_araf,63972.9791,0.33680961,0.18769771,i
Druadan_romru_araf,63972.9791,0.19954095,0.16252869,r
Druadan_romru_araf,63972.9791,-0.1559695,0.0826608,g
Druadan_romru_araf,63970.5514,-2.07060863,1.00657004,y
Druadan_romru_araf,63982.6899,0.27567677,0.30080118,i
Druadan_romru_araf,63970.5514,-0.20489534,0.37780668,z
Druadan_romru_araf,63970.5514,0.0390606,0.14915087,r
Druadan_romru_araf,63968.1237,-0.34275386,0.89614177,y
Druadan_romru_araf,63968.1237,0.17259848,0.34949705,z
Druadan_romru_araf,63958.413,-0.19371694,0.40965646,z
Druadan_romru_araf,63958.413,0.10378947,0.1883571,r
Druadan_romru_araf,63951.1299,0.14393622,0.27420791,z
Druadan_romru_araf,63951.1299,0.10939497,0.23741863,i
Druadan_romru_araf,63951.1299,-0.06588798,0.08402727,g
Druadan_romru_araf,63951.1299,0.22915788,0.22041587,u
Druadan_romru_araf,63948.7022,0.18459847,0.32429591,z
Druadan_romru_araf,63948.7022,-0.2397651,0.21412937,i
Druadan_romru_araf,63946.2745,-0.15150372,0.11192435,r
Druadan_romru_araf,63938.9915,1.82411742,0.91036808,y
Druadan_romru_araf,63970.5514,-0.13671791,0.21911536,i
Druadan_romru_araf,63992.4006,-0.20451542,0.36200795,r
Druadan_romru_araf,63994.8283,0.18891609,0.5005232,i
Druadan_romru_araf,63994.8283,0.36460106,0.56894045,z
Druadan_romru_araf,64252.1632,-0.18189109,0.17223741,r
Druadan_romru_araf,64242.4525,0.20813525,0.11163949,r
Druadan_romru_araf,64242.4525,0.20365387,0.0759562,g
Druadan_romru_araf,64242.4525,0.39893863,0.44582819,u
Druadan_romru_araf,64230.314,1.65812457,1.26436156,y
Druadan_romru_araf,64227.8863,-1.58540889,0.78602098,y
Druadan_romru_araf,64227.8863,-0.53544099,0.31821541,z
Druadan_romru_araf,64220.6033,0.16088237,0.38776004,z
Druadan_romru_araf,64220.6033,-0.19002929,0.14839372,r
Druadan_romru_araf,64220.6033,0.04652183,0.2774921,u
Druadan_romru_araf,64213.3202,0.3007559,0.94565318,u
Druadan_romru_araf,64210.8925,0.32889043,1.15556931,y
Druadan_romru_araf,64210.8925,-0.0703934,0.22387151,i
Druadan_romru_araf,64210.8925,-0.22911965,0.12040844,g
Druadan_romru_araf,64201.1818,-0.08071497,0.16259026,i
Druadan_romru_araf,64201.1818,0.01330899,0.17602105,r
Druadan_romru_araf,64186.6156,-0.06496201,0.20822543,u
Druadan_romru_araf,64172.0495,-2.39265187,1.63145725,y
Druadan_romru_araf,64167.1941,1.12038059,2.25554302,y
Druadan_romru_araf,64167.1941,0.14952234,0.16590923,r
Druadan_romru_araf,64164.7665,-0.6154192,0.73592256,z
Druadan_romru_araf,64164.7665,-0.04786842,0.29705019,r
Druadan_romru_araf,64164.7665,-1.11328668,0.75581271,u
Druadan_romru_araf,64142.9173,0.31394766,0.6031822,z
Druadan_romru_araf,64118.6404,-0.9229202,0.98224508,z
Druadan_romru_araf,64036.099,1.24740962,2.64191298,z
Druadan_romru_araf,64019.1052,-1.6157583,0.54289449,r
Druadan_romru_araf,64006.9667,-0.00633204,0.14219895,g
Druadan_romru_araf,64006.9667,0.20507471,0.63830698,u
Druadan_romru_araf,63938.9915,0.05272617,0.14730273,g
Druadan_romru_araf,63929.2807,-0.02234262,0.21658162,i
Druadan_romru_araf,63929.2807,0.02300022,0.16808,r
Druadan_romru_araf,63929.2807,-0.07479829,0.12131564,g
Druadan_romru_araf,63885.5823,1.08032566,0.81916728,y
Druadan_romru_araf,63885.5823,0.18355142,0.20288071,i
Druadan_romru_araf,63885.5823,-0.03035687,0.17739229,r
Druadan_romru_araf,63885.5823,-0.02695004,0.10481721,g
Druadan_romru_araf,63883.1546,-0.36733177,0.79042264,z
Druadan_romru_araf,63883.1546,0.26009072,0.31961362,i
Druadan_romru_araf,63883.1546,0.29296086,0.18739341,g
Druadan_romru_araf,63875.8716,-0.34540015,1.37089966,y
Druadan_romru_araf,63875.8716,-0.92378572,0.46701622,z
Druadan_romru_araf,63875.8716,-0.22488864,0.31308447,r
Druadan_romru_araf,63873.4439,-0.02718389,0.19325436,i
Druadan_romru_araf,63873.4439,0.22334199,0.21501607,r
Druadan_romru_araf,63873.4439,0.13446562,0.12844153,g
Druadan_romru_araf,63871.0162,-0.84998815,0.88408527,y
