object_id,Time (MJD),Flux,Flux_err,Filter
Gonhir_rochir_Mirion,62120.2757,0.13371726,0.22999312,u
Gonhir_rochir_Mirion,63573.7266,-0.02916858,0.49240803,u
Gonhir_rochir_Mirion,63601.5318,0.20024796,0.36147863,u
Gonhir_rochir_Mirion,63601.5318,0.23467905,0.08415436,g
Gonhir_rochir_Mirion,63604.0595,1.26558626,0.22995722,i
Gonhir_rochir_Mirion,63611.6428,1.07473451,0.41524503,i
Gonhir_rochir_Mirion,63611.6428,1.18681115,0.50401954,z
Gonhir_rochir_Mirion,63647.0311,0.65337879,0.11484915,r
Gonhir_rochir_Mirion,63877.0555,0.27659981,0.61060551,z
Gonhir_rochir_Mirion,63877.0555,0.1592139,1.16036685,y
Gonhir_rochir_Mirion,63973.1097,0.84215034,0.15371427,r
Gonhir_rochir_Mirion,64205.6618,1.04247706,0.52886076,z
Gonhir_rochir_Mirion,64208.1896,0.18467162,0.30945295,r
Gonhir_rochir_Mirion,64228.4115,0.6717021,0.32078077,z
Gonhir_rochir_Mirion,64233.467,1.00575097,0.41325515,z
Gonhir_rochir_Mirion,64235.9947,0.63071564,0.42836039,r
Gonhir_rochir_Mirion,64235.9947,0.75998271,0.49520292,z
Gonhir_rochir_Mirion,64243.578,0.64986069,0.17183417,r
Gonhir_rochir_Mirion,63571.1989,1.3384538,0.23803968,i
Gonhir_rochir_Mirion,63556.0325,1.23490086,0.27768072,i
Gonhir_rochir_Mirion,63556.0325,0.66448327,0.28563409,r
Gonhir_rochir_Mirion,63533.2828,0.83193647,0.18323583,r
Gonhir_rochir_Mirion,63313.3693,2.6374599,1.11599713,z
Gonhir_rochir_Mirion,63419.5345,1.00407722,0.30445979,r
Gonhir_rochir_Mirion,63419.5345,0.92728454,0.38086427,i
Gonhir_rochir_Mirion,63475.1448,0.24353151,0.3669139,u
Gonhir_rochir_Mirion,63475.1448,0.20774699,0.18303282,g
Gonhir_rochir_Mirion,63477.6725,1.80639138,0.21029513,i
Gonhir_rochir_Mirion,63480.2002,2.21802796,0.43699702,z
Gonhir_rochir_Mirion,63492.8389,5.32019127,1.14456764,y
Gonhir_rochir_Mirion,64243.578,1.4090523,0.29905659,i
Gonhir_rochir_Mirion,63495.3667,1.49424535,0.41905178,i
Gonhir_rochir_Mirion,63513.0609,0.96915187,0.15683249,r
Gonhir_rochir_Mirion,63515.5886,1.87004944,0.23078976,i
Gonhir_rochir_Mirion,63520.6441,1.81165004,0.51534422,z
Gonhir_rochir_Mirion,63520.6441,2.53439775,1.40888551,y
Gonhir_rochir_Mirion,63525.6996,1.13718658,0.25472906,i
Gonhir_rochir_Mirion,63528.2273,1.007212,0.19912596,r
Gonhir_rochir_Mirion,63533.2828,-0.02911749,0.35333329,u
Gonhir_rochir_Mirion,63533.2828,0.37061984,0.08942218,g
Gonhir_rochir_Mirion,63495.3667,2.09330139,0.62869037,z
Gonhir_rochir_Mirion,64246.1057,0.58354103,0.11898464,r
Gonhir_rochir_Mirion,64251.1612,0.69831443,0.26844656,i
Gonhir_rochir_Mirion,64258.7444,0.65927585,1.11913419,y
Gonhir_rochir_Mirion,64367.4372,1.98074491,0.27027515,i
Gonhir_rochir_Mirion,64367.4372,2.27034105,0.39328346,z
Gonhir_rochir_Mirion,64377.5482,4.52018946,1.1189575,y
Gonhir_rochir_Mirion,64503.9353,5.14431722,3.24351706,y
Gonhir_rochir_Mirion,64529.2127,0.24673957,0.6524197,z
Gonhir_rochir_Mirion,64557.0178,0.29543883,0.69697762,z
Gonhir_rochir_Mirion,64557.0178,-0.89187211,1.25873989,y
Gonhir_rochir_Mirion,64559.5455,0.99611576,0.3409858,i
Gonhir_rochir_Mirion,64359.854,0.42606413,0.16232756,g
Gonhir_rochir_Mirion,64559.5455,0.69684222,0.42116436,z
Gonhir_rochir_Mirion,64577.2397,0.25637419,0.18795446,r
Gonhir_rochir_Mirion,64582.2952,0.51239937,1.18020567,y
Gonhir_rochir_Mirion,64584.823,0.87483494,1.59183813,y
Gonhir_rochir_Mirion,64587.3507,4.02548804,2.61385972,y
Gonhir_rochir_Mirion,64589.8784,1.34790752,0.46715398,i
Gonhir_rochir_Mirion,64594.9339,0.41000854,0.29782397,r
Gonhir_rochir_Mirion,64599.9894,0.47388178,0.25921566,r
Gonhir_rochir_Mirion,64612.6281,1.78734274,0.61621327,z
Gonhir_rochir_Mirion,64574.712,-0.14281998,0.21000717,r
Gonhir_rochir_Mirion,63313.3693,1.20497669,0.480932,i
Gonhir_rochir_Mirion,64359.854,0.16402797,0.45213549,u
Gonhir_rochir_Mirion,64342.1598,1.6111759,0.31223149,i
Gonhir_rochir_Mirion,64263.7999,0.44938969,0.40309411,g
Gonhir_rochir_Mirion,64263.7999,0.49980016,0.2576642,r
Gonhir_rochir_Mirion,64281.4941,0.77315145,0.122803,r
Gonhir_rochir_Mirion,64286.5495,0.46513922,0.9392625,y
Gonhir_rochir_Mirion,64289.0773,1.70848773,0.96816368,y
Gonhir_rochir_Mirion,64291.605,1.26526857,0.23571786,i
Gonhir_rochir_Mirion,64294.1328,0.28373493,0.18504732,r
Gonhir_rochir_Mirion,64294.1328,1.00464023,0.23440404,i
Gonhir_rochir_Mirion,64357.3263,1.32323076,0.11953539,r
Gonhir_rochir_Mirion,64299.1882,0.92320379,0.15258888,r
Gonhir_rochir_Mirion,64314.3547,0.23057257,1.07632252,y
Gonhir_rochir_Mirion,64321.9379,2.42866168,1.0600201,y
Gonhir_rochir_Mirion,64324.4657,1.3175608,0.27802172,i
Gonhir_rochir_Mirion,64329.5211,0.85049036,0.09358623,r
Gonhir_rochir_Mirion,64329.5211,1.2023661,0.15787194,i
Gonhir_rochir_Mirion,64332.0489,0.5680166,0.31050771,u
Gonhir_rochir_Mirion,64332.0489,0.51609466,0.1213026,g
Gonhir_rochir_Mirion,64342.1598,1.2069897,0.18006464,r
Gonhir_rochir_Mirion,64301.716,0.10539795,0.45530309,u
Gonhir_rochir_Mirion,63293.1474,0.40919314,0.36960276,r
Gonhir_rochir_Mirion,64233.467,0.48258029,0.35354313,i
Gonhir_rochir_Mirion,63272.9255,-2.06776828,0.89688983,u
Gonhir_rochir_Mirion,62451.4097,0.38577392,0.18786784,r
Gonhir_rochir_Mirion,62466.5762,0.10311553,0.29333224,r
Gonhir_rochir_Mirion,62466.5762,0.17430318,0.23340391,i
Gonhir_rochir_Mirion,62512.0755,0.31874494,0.51639892,z
Gonhir_rochir_Mirion,62517.131,0.22114976,0.18973836,r
Gonhir_rochir_Mirion,62517.131,0.64034735,0.22788195,i
Gonhir_rochir_Mirion,62519.6587,-4.77967928,2.00396152,y
Gonhir_rochir_Mirion,62534.8252,-0.23611275,0.24633454,i
Gonhir_rochir_Mirion,62398.3272,-0.41234346,0.99217331,y
Gonhir_rochir_Mirion,62534.8252,-0.32014232,0.41422017,z
Gonhir_rochir_Mirion,62547.4639,1.84757859,1.47014142,y
Gonhir_rochir_Mirion,62557.5749,0.15181909,0.20491277,g
Gonhir_rochir_Mirion,62557.5749,0.07480031,0.25953857,r
Gonhir_rochir_Mirion,62754.7386,-0.31072307,0.28283762,i
Gonhir_rochir_Mirion,62754.7386,0.04142781,0.39725008,z
Gonhir_rochir_Mirion,62845.7373,-0.57366063,1.27750758,y
Gonhir_rochir_Mirion,62858.376,0.33629739,0.3491927,u
Gonhir_rochir_Mirion,62858.376,0.20678371,0.10956862,g
Gonhir_rochir_Mirion,62547.4639,0.32737013,0.59784565,z
Gonhir_rochir_Mirion,62886.1812,-0.20913993,0.25274492,r
Gonhir_rochir_Mirion,62398.3272,-1.91165252,0.77372126,z
Gonhir_rochir_Mirion,62370.522,-0.99181745,0.62453965,z
Gonhir_rochir_Mirion,62120.2757,0.09891949,0.08576201,g
Gonhir_rochir_Mirion,62130.3867,0.40365222,0.43240534,z
Gonhir_rochir_Mirion,62130.3867,-0.58475583,1.07612761,y
Gonhir_rochir_Mirion,62143.0254,0.1567407,0.18809235,r
Gonhir_rochir_Mirion,63272.9255,0.35817408,0.2343067,g
Gonhir_rochir_Mirion,62150.6086,-0.13935241,0.13059891,r
Gonhir_rochir_Mirion,62168.3028,0.69404044,0.55130516,i
Gonhir_rochir_Mirion,62168.3028,0.2722437,0.78265085,z
Gonhir_rochir_Mirion,62370.522,-0.82917942,1.11816648,y
Gonhir_rochir_Mirion,62178.4137,0.0984476,0.26090353,r
Gonhir_rochir_Mirion,62183.4692,-1.10387828,0.52257014,z
Gonhir_rochir_Mirion,62196.1079,0.17783391,0.48148637,i
Gonhir_rochir_Mirion,62196.1079,-0.98068548,0.76643585,z
Gonhir_rochir_Mirion,62211.2744,-0.07830081,0.53040746,u
Gonhir_rochir_Mirion,62211.2744,0.11686223,0.11143129,g
Gonhir_rochir_Mirion,62218.8576,-0.11821138,0.12483213,r
Gonhir_rochir_Mirion,62218.8576,-0.20374502,0.13882445,i
Gonhir_rochir_Mirion,62292.1621,-0.12423495,0.72279572,z
Gonhir_rochir_Mirion,62183.4692,-0.28718189,0.36492387,i
Gonhir_rochir_Mirion,62886.1812,-0.2070607,0.44601015,i
Gonhir_rochir_Mirion,62143.0254,0.47339148,0.21949616,i
Gonhir_rochir_Mirion,63126.3165,0.40859694,0.08529683,g
Gonhir_rochir_Mirion,63194.5655,1.20816476,0.43285304,i
Gonhir_rochir_Mirion,63194.5655,2.58913389,0.47880575,z
Gonhir_rochir_Mirion,63197.0933,2.71777638,1.63395735,y
Gonhir_rochir_Mirion,63199.621,2.10246963,0.36419492,i
Gonhir_rochir_Mirion,63199.621,2.356297,0.54884264,z
Gonhir_rochir_Mirion,63207.2042,1.20218389,0.10916531,r
Gonhir_rochir_Mirion,63207.2042,1.37816644,0.17349572,i
Gonhir_rochir_Mirion,63214.7875,-0.20422247,0.36437084,u
Gonhir_rochir_Mirion,63189.5101,0.31390668,0.08448996,g
Gonhir_rochir_Mirion,63214.7875,0.38504902,0.19035861,g
Gonhir_rochir_Mirion,63227.4262,1.70575591,0.45524535,z
Gonhir_rochir_Mirion,63227.4262,1.63539286,1.01511248,y
Gonhir_rochir_Mirion,63252.7036,1.25893386,0.32476984,i
Gonhir_rochir_Mirion,63252.7036,1.69321603,0.3565759,z
Gonhir_rochir_Mirion,63255.2313,3.14352467,1.17800084,y
Gonhir_rochir_Mirion,63260.2868,1.02811605,0.47741146,i
Gonhir_rochir_Mirion,63260.2868,0.63771319,0.76536549,z
Gonhir_rochir_Mirion,63108.6223,0.29159033,0.58210647,z
Gonhir_rochir_Mirion,63224.8984,1.49049076,0.25464936,i
Gonhir_rochir_Mirion,63189.5101,-0.00863706,0.25469532,u
Gonhir_rochir_Mirion,63257.7591,0.58322147,1.45946566,y
Gonhir_rochir_Mirion,63184.4546,0.484525,0.10930332,g
Gonhir_rochir_Mirion,63184.4546,1.07696548,0.15974297,r
Gonhir_rochir_Mirion,63133.8998,0.70273664,0.14182258,r
Gonhir_rochir_Mirion,63138.9552,2.05464413,0.53920146,z
Gonhir_rochir_Mirion,63141.483,1.55873605,0.38147311,i
Gonhir_rochir_Mirion,63144.0107,0.66724192,0.28126865,r
Gonhir_rochir_Mirion,63151.5939,0.32038656,0.30733305,g
Gonhir_rochir_Mirion,63151.5939,0.94554414,0.17824088,r
Gonhir_rochir_Mirion,63154.1217,0.85491268,0.16526799,r
Gonhir_rochir_Mirion,63138.9552,1.38747914,0.5559803,i
Gonhir_rochir_Mirion,63164.2326,1.55288009,0.77726339,z
Gonhir_rochir_Mirion,63184.4546,-0.29656826,0.2832307,u
Gonhir_rochir_Mirion,63164.2326,1.44369733,0.67326709,i
Gonhir_rochir_Mirion,63181.9268,2.06219026,0.29830777,i
Gonhir_rochir_Mirion,63179.3991,0.47318968,0.08550257,g
Gonhir_rochir_Mirion,63126.3165,0.85208921,0.11708041,r
Gonhir_rochir_Mirion,63179.3991,-0.02970509,0.1413893,u
Gonhir_rochir_Mirion,63174.3436,1.48382881,0.52684874,z
Gonhir_rochir_Mirion,63174.3436,1.61557734,0.3011842,i
Sindarin_lalaith_bregedur,63321.2026,2.94086712,0.98287083,i
Sindarin_lalaith_bregedur,63265.4796,6.22689393,0.21746287,r
Sindarin_lalaith_bregedur,63279.4103,2.63055481,1.0321434,y
Sindarin_lalaith_bregedur,63282.893,3.12735354,0.7219164,z
Sindarin_lalaith_bregedur,63282.893,4.96870705,1.52112587,y
Sindarin_lalaith_bregedur,63289.8584,4.54349379,0.60761834,r
Sindarin_lalaith_bregedur,63289.8584,3.64327281,0.49149161,i
Sindarin_lalaith_bregedur,63293.3411,2.39965944,0.74886877,z
Sindarin_lalaith_bregedur,63335.1333,9.07468734,0.46624923,u
Sindarin_lalaith_bregedur,63296.8238,4.29751477,0.2030021,i
Sindarin_lalaith_bregedur,63303.7891,5.25482139,0.23286904,r
Sindarin_lalaith_bregedur,63310.7545,2.27295761,0.50048672,z
Sindarin_lalaith_bregedur,63310.7545,2.35892646,1.15316694,y
Sindarin_lalaith_bregedur,63317.7199,2.18115723,2.49490055,y
Sindarin_lalaith_bregedur,63261.9969,4.83020069,2.26688742,y
Sindarin_lalaith_bregedur,63293.3411,4.21169507,0.56762989,i
Sindarin_lalaith_bregedur,63303.7891,4.28717348,0.39126664,i
Sindarin_lalaith_bregedur,63188.8604,3.10218843,0.41929763,z
Sindarin_lalaith_bregedur,63261.9969,4.56577423,0.40498667,i
Sindarin_lalaith_bregedur,62962.4857,3.04493318,1.84093765,y
Sindarin_lalaith_bregedur,63335.1333,4.1261287,0.29935937,r
Sindarin_lalaith_bregedur,62976.4164,2.43509053,0.31289675,i
Sindarin_lalaith_bregedur,62993.8299,2.67253196,0.33925745,i
Sindarin_lalaith_bregedur,63160.9989,5.09642166,0.60306691,r
Sindarin_lalaith_bregedur,63171.447,3.2837847,0.72204449,z
Sindarin_lalaith_bregedur,63171.447,-0.71765751,1.672277,y
Sindarin_lalaith_bregedur,63261.9969,3.11054166,0.62031485,z
Sindarin_lalaith_bregedur,63181.8951,3.98848839,0.56119984,i
Sindarin_lalaith_bregedur,63188.8604,3.63245431,0.28911878,i
Sindarin_lalaith_bregedur,63192.3431,2.39430099,0.96103258,y
Sindarin_lalaith_bregedur,63209.7566,4.19562735,0.19885326,i
Sindarin_lalaith_bregedur,63209.7566,3.39460931,0.34053283,z
Sindarin_lalaith_bregedur,63227.17,1.87000537,1.29183398,y
Sindarin_lalaith_bregedur,63234.1354,4.04310067,0.44807323,i
Sindarin_lalaith_bregedur,63234.1354,3.68100632,0.65780054,z
Sindarin_lalaith_bregedur,63185.3777,3.57493552,0.35860742,i
Sindarin_lalaith_bregedur,63345.5814,3.3398627,0.57781913,i
Sindarin_lalaith_bregedur,64010.7749,3.00011956,0.20553199,i
Sindarin_lalaith_bregedur,63373.4429,2.63860367,0.42769517,i
Sindarin_lalaith_bregedur,64031.671,2.5091315,0.26065238,i
Sindarin_lalaith_bregedur,64038.6364,8.73801554,0.39635944,u
