object_id,Time (MJD),Flux,Flux_err,Filter
Dornhoth_rist_lalaith,61031.9267,3.83586358,0.34522937,z
Dornhoth_rist_lalaith,62318.2862,-0.20601382,1.30786414,y
Dornhoth_rist_lalaith,62370.956,0.27863864,0.87188297,y
Dornhoth_rist_lalaith,62377.0333,-0.66977645,0.25638808,i
Dornhoth_rist_lalaith,62397.2909,-1.06844041,0.15960316,r
Dornhoth_rist_lalaith,62397.2909,-1.37477298,0.25777227,i
Dornhoth_rist_lalaith,62429.7031,-1.19251276,1.38990218,y
Dornhoth_rist_lalaith,62291.9513,1.84748509,1.71991104,y
Dornhoth_rist_lalaith,62431.7289,-1.59456841,0.79621425,z
Dornhoth_rist_lalaith,62445.9092,-0.73289812,0.29880219,u
Dornhoth_rist_lalaith,62445.9092,-2.02173947,0.12392717,r
Dornhoth_rist_lalaith,62454.0123,-2.51929318,0.29817745,i
Dornhoth_rist_lalaith,62454.0123,-2.49573781,0.40583558,z
Dornhoth_rist_lalaith,62466.1669,-1.92147938,0.20499257,r
Dornhoth_rist_lalaith,62466.1669,-1.95648689,0.25256205,i
Dornhoth_rist_lalaith,62433.7547,-2.35418691,0.4773977,z
Dornhoth_rist_lalaith,62287.8997,-2.03407472,1.76688103,y
Dornhoth_rist_lalaith,62166.3539,-0.83289247,1.70790694,y
Dornhoth_rist_lalaith,62133.9417,1.08463054,0.41092156,z
Dornhoth_rist_lalaith,62097.478,0.07946059,0.1680464,i
Dornhoth_rist_lalaith,62099.5038,0.08001172,0.12740508,g
Dornhoth_rist_lalaith,62099.5038,0.36717425,0.15056672,r
Dornhoth_rist_lalaith,62103.5553,0.168148,0.47817352,z
Dornhoth_rist_lalaith,62103.5553,-0.79278263,1.22936052,y
Dornhoth_rist_lalaith,62107.6068,0.17802312,0.34115903,i
Dornhoth_rist_lalaith,62107.6068,0.13552481,0.46088145,z
Dornhoth_rist_lalaith,62109.6326,0.66718545,0.30433951,z
Dornhoth_rist_lalaith,62109.6326,0.92636758,0.76850361,y
Dornhoth_rist_lalaith,62115.7099,-0.20634951,0.26082519,u
Dornhoth_rist_lalaith,62117.7356,0.13436927,0.07860918,g
Dornhoth_rist_lalaith,62117.7356,0.20766999,0.12614999,r
Dornhoth_rist_lalaith,62129.8902,1.4713513,0.60299808,z
Dornhoth_rist_lalaith,62129.8902,-1.3900933,1.20346668,y
Dornhoth_rist_lalaith,62133.9417,1.08732664,0.29101003,i
Dornhoth_rist_lalaith,62486.4245,-1.25940707,0.53873633,z
Dornhoth_rist_lalaith,62095.4522,0.20255573,0.13239832,r
Dornhoth_rist_lalaith,62508.7079,0.26157002,0.29798975,i
Dornhoth_rist_lalaith,62539.0943,0.66414589,0.5415279,u
Dornhoth_rist_lalaith,62832.83,3.40261787,0.33644375,u
Dornhoth_rist_lalaith,62832.83,7.15992143,0.12308008,g
Dornhoth_rist_lalaith,62838.9072,10.07181977,0.35375995,z
Dornhoth_rist_lalaith,62838.9072,9.26358862,0.83832912,y
Dornhoth_rist_lalaith,62857.1391,9.9221029,0.14623225,r
Dornhoth_rist_lalaith,62863.2164,3.99634333,0.39524974,u
Dornhoth_rist_lalaith,62798.392,8.61031374,0.29004896,z
Dornhoth_rist_lalaith,62863.2164,10.14784664,0.2038542,r
Dornhoth_rist_lalaith,62885.4998,11.32792016,0.26641606,i
Dornhoth_rist_lalaith,62885.4998,11.54635319,0.381063,z
Dornhoth_rist_lalaith,62893.6028,10.8771152,0.48176449,i
Dornhoth_rist_lalaith,62897.6544,11.99209081,1.1334402,y
Dornhoth_rist_lalaith,62940.1954,13.34805696,1.90393818,z
Dornhoth_rist_lalaith,62952.35,11.45292168,3.04732797,z
Dornhoth_rist_lalaith,62867.2679,10.52448303,0.46968067,z
Dornhoth_rist_lalaith,62796.3662,8.8908098,0.15778139,r
Dornhoth_rist_lalaith,62796.3662,6.53588277,0.13867422,g
Dornhoth_rist_lalaith,62794.3405,8.53281836,0.12734389,r
Dornhoth_rist_lalaith,62539.0943,0.52347842,0.3411917,r
Dornhoth_rist_lalaith,62571.5065,1.00617674,1.26899942,i
Dornhoth_rist_lalaith,62723.4388,7.0626483,0.38312839,i
Dornhoth_rist_lalaith,62723.4388,7.19932972,0.47489482,z
Dornhoth_rist_lalaith,62737.6191,2.35043829,0.34753158,u
Dornhoth_rist_lalaith,62737.6191,6.84933235,0.13816568,r
Dornhoth_rist_lalaith,62739.6449,5.06670627,0.10939448,g
Dornhoth_rist_lalaith,62739.6449,6.56363743,0.15730277,r
Dornhoth_rist_lalaith,62743.6964,2.85945438,0.24630274,u
Dornhoth_rist_lalaith,62743.6964,6.98582667,0.1358176,r
Dornhoth_rist_lalaith,62770.0313,3.91756709,0.33666863,u
Dornhoth_rist_lalaith,62770.0313,7.46404082,0.18497679,r
Dornhoth_rist_lalaith,62790.2889,8.30762127,0.17681775,r
Dornhoth_rist_lalaith,62790.2889,8.66027156,0.2330825,i
Dornhoth_rist_lalaith,62794.3405,6.47401109,0.09649108,g
Dornhoth_rist_lalaith,62508.7079,-0.07580223,0.41140973,z
Dornhoth_rist_lalaith,62073.1689,-1.06320639,0.88906809,y
Dornhoth_rist_lalaith,62431.7289,-2.08158729,0.48592044,i
Dornhoth_rist_lalaith,62050.8855,-1.12742213,0.23841979,i
Dornhoth_rist_lalaith,61386.4352,-2.94463671,0.28495387,z
Dornhoth_rist_lalaith,61390.4867,-3.76591283,0.83717739,y
Dornhoth_rist_lalaith,61398.5898,-2.5261869,0.3594233,i
Dornhoth_rist_lalaith,61398.5898,-3.62739203,0.55766306,z
Dornhoth_rist_lalaith,61400.6156,-2.67351894,0.19572705,r
Dornhoth_rist_lalaith,61412.7701,-2.63033786,0.15207655,i
Dornhoth_rist_lalaith,61416.8217,-2.56588255,0.25136624,i
Dornhoth_rist_lalaith,61426.9505,-2.79735487,1.16189271,y
Dornhoth_rist_lalaith,61428.9762,-2.92791752,0.39256517,i
Dornhoth_rist_lalaith,61428.9762,-2.18380652,0.4718675,z
Dornhoth_rist_lalaith,61487.7234,-0.48310471,0.78221112,r
Dornhoth_rist_lalaith,61595.0888,-0.75280409,0.39167225,u
Dornhoth_rist_lalaith,61595.0888,-1.42897847,0.1334493,r
Dornhoth_rist_lalaith,61619.398,-1.64454102,0.20416834,r
Dornhoth_rist_lalaith,61621.4237,-2.30451336,0.20576981,r
Dornhoth_rist_lalaith,61386.4352,-2.67067664,0.10966727,r
Dornhoth_rist_lalaith,61621.4237,-1.90113698,0.21651142,i
Dornhoth_rist_lalaith,61382.3837,-2.59391244,0.33287547,z
Dornhoth_rist_lalaith,61356.0488,-2.83807183,0.19050608,i
Dornhoth_rist_lalaith,61052.1843,3.69144318,0.2536187,i
Dornhoth_rist_lalaith,61060.2874,3.72153119,0.42968286,z
Dornhoth_rist_lalaith,61212.2196,1.11772868,0.27882812,r
Dornhoth_rist_lalaith,61272.9925,-4.52200368,0.17687726,i
Dornhoth_rist_lalaith,61277.044,-4.52767036,0.21053798,i
Dornhoth_rist_lalaith,61277.044,-3.68333939,0.24922958,z
Dornhoth_rist_lalaith,61287.1728,-3.98305934,0.17050613,i
Dornhoth_rist_lalaith,61287.1728,-4.283141,0.30905494,z
Dornhoth_rist_lalaith,62058.9885,-1.00697455,0.16474872,r
Dornhoth_rist_lalaith,61299.3274,-3.63166634,0.1154534,r
Dornhoth_rist_lalaith,61299.3274,-3.93223968,0.16242705,i
Dornhoth_rist_lalaith,61339.8427,-3.8830543,0.58743416,i
Dornhoth_rist_lalaith,61339.8427,-4.65371774,0.7657033,z
Dornhoth_rist_lalaith,61339.8427,-2.12274285,1.25918883,y
Dornhoth_rist_lalaith,61356.0488,-2.89494765,0.12003587,r
Dornhoth_rist_lalaith,61376.3064,-2.50168039,0.64160292,y
Dornhoth_rist_lalaith,61631.5525,-2.38493817,0.29777944,i
Dornhoth_rist_lalaith,61295.2759,-3.54692744,0.11282865,r
Dornhoth_rist_lalaith,61633.5783,-2.08621981,0.49798825,i
Dornhoth_rist_lalaith,61747.021,-2.52832136,0.41116264,i
Dornhoth_rist_lalaith,61747.021,-1.7239542,0.2969447,z
Dornhoth_rist_lalaith,61753.0983,-2.83183733,0.89941864,y
Dornhoth_rist_lalaith,61755.1241,-1.19254865,0.09189157,g
Dornhoth_rist_lalaith,61755.1241,-1.56100804,0.09163896,r
Dornhoth_rist_lalaith,61755.1241,-1.56207402,0.09263886,i
Dornhoth_rist_lalaith,61757.1498,-1.38081262,0.11271127,r
Dornhoth_rist_lalaith,61757.1498,-1.54449326,0.09316505,i
Dornhoth_rist_lalaith,61787.5363,0.2544099,0.55295889,z
Dornhoth_rist_lalaith,61848.3092,-1.15925296,1.06973506,i
