object_id,Time (MJD),Flux,Flux_err,Filter
Gonhir_fervain_ah,62293.4228,0.02657513,0.45707249,u
Gonhir_fervain_ah,63534.6613,-0.04995052,0.22545495,u
Gonhir_fervain_ah,63563.2714,-0.28613846,0.16110572,i
Gonhir_fervain_ah,63574.2753,-0.05038682,0.27669187,i
Gonhir_fervain_ah,63585.2792,0.02899037,1.31733608,y
Gonhir_fervain_ah,63589.6807,0.11787386,0.16781171,r
Gonhir_fervain_ah,63594.0823,0.10458231,0.17036491,r
Gonhir_fervain_ah,63596.2831,-0.18870948,0.37993599,z
Gonhir_fervain_ah,63655.7041,-1.1924705,1.27505684,z
Gonhir_fervain_ah,63514.8543,0.09265636,0.11925342,g
Gonhir_fervain_ah,63847.1717,0.40049422,0.29638862,i
Gonhir_fervain_ah,63882.3841,-0.43551269,0.34831106,i
Gonhir_fervain_ah,63882.3841,-0.33306915,0.61608657,z
Gonhir_fervain_ah,63893.388,-0.27412975,0.39030218,u
Gonhir_fervain_ah,63893.388,0.19730035,0.2196853,g
Gonhir_fervain_ah,63915.3958,-0.00088033,0.09180967,r
Gonhir_fervain_ah,63939.6044,0.11762008,0.33290365,i
Gonhir_fervain_ah,63939.6044,0.21484417,0.57989152,z
Gonhir_fervain_ah,63959.4113,0.10676533,0.1190865,g
Gonhir_fervain_ah,63847.1717,-0.13512106,0.40401379,z
Gonhir_fervain_ah,63959.4113,-0.23593308,0.18857388,r
Gonhir_fervain_ah,63514.8543,-0.36286791,0.37641031,u
Gonhir_fervain_ah,63490.6458,0.11026494,0.21324417,i
Gonhir_fervain_ah,63255.1626,0.46735947,0.39583991,i
Gonhir_fervain_ah,63255.1626,0.17114832,0.45372535,z
Gonhir_fervain_ah,63303.5797,-2.5092803,3.29584866,z
Gonhir_fervain_ah,63380.6069,0.55539019,0.88919721,i
Gonhir_fervain_ah,63398.2131,-0.11713764,0.23417408,r
Gonhir_fervain_ah,63398.2131,0.10110498,0.35200431,i
Gonhir_fervain_ah,63413.6185,-0.52172344,1.84956164,y
Gonhir_fervain_ah,63424.6224,0.24767808,0.1602382,r
Gonhir_fervain_ah,63490.6458,-0.33736101,0.34686701,z
Gonhir_fervain_ah,63442.2287,-0.15549264,0.35427482,i
Gonhir_fervain_ah,63459.8349,-0.00628307,0.24678211,i
Gonhir_fervain_ah,63459.8349,0.78733501,1.04804559,y
Gonhir_fervain_ah,63462.0356,-1.35347281,1.0808099,y
Gonhir_fervain_ah,63464.2364,3.0110187,2.81526361,y
Gonhir_fervain_ah,63475.2403,0.0642301,0.16237687,g
Gonhir_fervain_ah,63475.2403,-0.23909808,0.2238571,r
Gonhir_fervain_ah,63484.0434,0.08977219,0.13353835,r
Gonhir_fervain_ah,63490.6458,0.0225229,0.1734972,r
Gonhir_fervain_ah,63442.2287,-0.66209732,0.50046243,z
Gonhir_fervain_ah,63235.3556,-0.27430949,0.3535916,z
Gonhir_fervain_ah,64025.4347,-1.29201946,3.80661074,z
Gonhir_fervain_ah,64199.2961,0.17374197,0.17661666,r
Gonhir_fervain_ah,64293.9295,-0.00972913,0.36720041,z
Gonhir_fervain_ah,64298.3311,-0.01280391,0.19488381,r
Gonhir_fervain_ah,64304.9334,0.03291669,0.07802521,g
Gonhir_fervain_ah,64304.9334,0.34300203,0.12437557,r
Gonhir_fervain_ah,64307.1342,0.00724183,0.10481778,r
Gonhir_fervain_ah,64313.7365,0.63809539,1.04473848,y
Gonhir_fervain_ah,64322.5396,0.12887252,0.39936743,z
Gonhir_fervain_ah,64322.5396,1.07082771,1.28843896,y
Gonhir_fervain_ah,64293.9295,0.35183602,0.25875081,i
Gonhir_fervain_ah,64324.7404,0.24460532,0.18660359,i
Gonhir_fervain_ah,64326.9412,0.19286956,0.11133792,r
Gonhir_fervain_ah,64333.5435,0.0909305,0.40028885,i
Gonhir_fervain_ah,64333.5435,-0.96998225,0.99077175,z
Gonhir_fervain_ah,64342.3466,0.63064447,0.60651428,z
Gonhir_fervain_ah,64346.7482,0.74216115,0.54405168,z
Gonhir_fervain_ah,64346.7482,0.78660262,1.20131866,y
Gonhir_fervain_ah,64348.949,0.27484839,0.3509616,i
Gonhir_fervain_ah,64348.949,0.8094396,0.87224702,z
Gonhir_fervain_ah,64324.7404,0.34233327,1.26332554,y
Gonhir_fervain_ah,64183.8906,0.10137472,0.09415401,r
Gonhir_fervain_ah,64291.7287,1.07765293,0.71915547,y
Gonhir_fervain_ah,64280.7249,0.70041569,0.35662023,z
Gonhir_fervain_ah,64199.2961,0.30498733,0.23586433,i
Gonhir_fervain_ah,64203.6976,0.31555272,0.33043624,i
Gonhir_fervain_ah,64216.9023,-0.0803341,0.35545311,u
Gonhir_fervain_ah,64216.9023,-0.03627647,0.150467,r
Gonhir_fervain_ah,64216.9023,0.23946021,0.22337919,i
Gonhir_fervain_ah,64236.7093,-0.29530303,0.52611984,r
Gonhir_fervain_ah,64241.1109,-0.23375275,0.19506333,i
Gonhir_fervain_ah,64243.3116,0.28994396,0.20447591,u
Gonhir_fervain_ah,64291.7287,-0.03708858,0.4048287,z
