object_id,Time (MJD),Flux,Flux_err,Filter
Druadan_rodwen_bragol,62840.1965,-0.39759923,0.50617677,z
Druadan_rodwen_bragol,63965.0586,5.97539696,0.57373412,i
Druadan_rodwen_bragol,63962.6551,4.71800182,0.96230446,y
Druadan_rodwen_bragol,63962.6551,7.11650389,0.49376563,z
Druadan_rodwen_bragol,63957.848,7.42349868,0.27185298,i
Druadan_rodwen_bragol,63957.848,6.44687731,0.17260163,r
Druadan_rodwen_bragol,63948.2338,6.12489135,0.08423434,g
Druadan_rodwen_bragol,63948.2338,3.75496969,0.34663643,u
Druadan_rodwen_bragol,63945.8302,8.90956934,0.20395384,i
Druadan_rodwen_bragol,63945.8302,8.10763142,0.11348194,r
Druadan_rodwen_bragol,63938.6195,7.71544878,0.41375389,z
Druadan_rodwen_bragol,63936.216,7.26063211,0.54229818,i
Druadan_rodwen_bragol,63936.216,6.64197838,0.56957047,r
Druadan_rodwen_bragol,63912.1805,0.8362173,0.42579702,z
Druadan_rodwen_bragol,63900.1627,0.6377808,0.54935418,z
Druadan_rodwen_bragol,63900.1627,0.11361761,0.35577598,i
Druadan_rodwen_bragol,63895.3556,0.16502806,0.1268003,g
Druadan_rodwen_bragol,63888.145,-0.03082942,0.19441662,r
Druadan_rodwen_bragol,63888.145,0.12697335,0.07419883,g
Druadan_rodwen_bragol,63888.145,0.02948684,0.21792335,u
Druadan_rodwen_bragol,63883.3379,0.57219403,0.52931624,z
Druadan_rodwen_bragol,63883.3379,-0.30600872,0.47472747,i
Druadan_rodwen_bragol,63880.9343,-0.03765287,0.45402727,z
Druadan_rodwen_bragol,63880.9343,-0.45101531,0.26225011,i
Druadan_rodwen_bragol,63876.1272,0.0228318,1.09647315,y
Druadan_rodwen_bragol,63871.3201,0.02813069,0.2176285,i
Druadan_rodwen_bragol,63871.3201,0.09375718,0.1550553,r
Druadan_rodwen_bragol,63861.7059,0.90786936,0.45938852,z
Druadan_rodwen_bragol,63965.0586,5.31042651,0.68764233,z
Druadan_rodwen_bragol,63974.6728,2.09825858,0.18751942,g
Druadan_rodwen_bragol,63974.6728,3.20715542,0.18273623,r
Druadan_rodwen_bragol,63989.0941,2.78385766,0.37507275,z
Druadan_rodwen_bragol,64630.8424,0.13616525,0.12432388,r
Druadan_rodwen_bragol,64609.2104,-0.22982294,0.38406781,z
Druadan_rodwen_bragol,64609.2104,0.35177707,0.23303737,i
Druadan_rodwen_bragol,64594.7891,1.14882619,0.61857003,i
Druadan_rodwen_bragol,64587.5784,-2.7711888,4.35425418,y
Druadan_rodwen_bragol,64582.7713,0.79259052,0.40703873,z
Druadan_rodwen_bragol,64577.9642,0.49500925,0.53808259,i
Druadan_rodwen_bragol,64529.8932,0.78427727,0.88649298,y
Druadan_rodwen_bragol,64503.4541,-0.53288693,1.25105096,y
Druadan_rodwen_bragol,64371.2588,0.06624223,0.18162032,i
Druadan_rodwen_bragol,64344.8197,1.3410337,1.16944761,y
Druadan_rodwen_bragol,64344.8197,-0.4868322,0.66309243,z
Druadan_rodwen_bragol,64342.4162,-0.27768914,0.33183489,z
Druadan_rodwen_bragol,63859.3024,-0.16933615,0.19108029,i
Druadan_rodwen_bragol,64325.5913,-0.2033315,0.33111603,i
Druadan_rodwen_bragol,64315.9771,-0.05811073,0.7142865,y
Druadan_rodwen_bragol,64313.5736,0.1396026,0.13063159,r
Druadan_rodwen_bragol,64313.5736,0.49344496,0.33036,u
Druadan_rodwen_bragol,64289.5381,0.1458091,1.06286737,y
Druadan_rodwen_bragol,64260.6954,-0.39725431,0.59226091,z
Druadan_rodwen_bragol,64260.6954,0.29323611,0.27746322,i
Druadan_rodwen_bragol,64217.4315,-0.31790346,0.16780036,r
Druadan_rodwen_bragol,64015.5332,0.48257866,0.22345083,r
Druadan_rodwen_bragol,64015.5332,0.0725833,0.5251804,u
Druadan_rodwen_bragol,63996.3048,1.56868092,0.52685675,i
Druadan_rodwen_bragol,63991.4977,1.94318964,0.42244381,z
Druadan_rodwen_bragol,63991.4977,1.9036947,0.25778555,i
Druadan_rodwen_bragol,63989.0941,2.75990161,0.85281978,y
Druadan_rodwen_bragol,64325.5913,0.26001752,0.25144264,r
Druadan_rodwen_bragol,63859.3024,0.07224965,0.14410705,r
Druadan_rodwen_bragol,63996.3048,2.43168945,0.63157042,z
Druadan_rodwen_bragol,63633.3685,0.18294118,0.27813254,i
Druadan_rodwen_bragol,63186.3079,0.00253841,0.44835523,u
Druadan_rodwen_bragol,63183.9044,0.10879169,0.13770838,r
Druadan_rodwen_bragol,63183.9044,-0.00872305,0.10320076,g
Druadan_rodwen_bragol,63171.8866,0.16778534,0.1936456,r
Druadan_rodwen_bragol,63171.8866,-0.00110129,0.34260399,g
Druadan_rodwen_bragol,63169.4831,-0.89834676,0.88020101,y
Druadan_rodwen_bragol,63162.2724,-3.13221236,1.75096916,y
Druadan_rodwen_bragol,63140.6405,-0.59016813,0.54868569,z
Druadan_rodwen_bragol,63126.2192,-0.01723186,0.33410516,z
Druadan_rodwen_bragol,63114.2014,0.5967617,0.86907935,y
Druadan_rodwen_bragol,62907.496,-1.14039911,0.70424463,z
Druadan_rodwen_bragol,62907.496,-0.59548562,0.38315547,i
Druadan_rodwen_bragol,62900.2853,0.49213099,0.79847383,z
Druadan_rodwen_bragol,63186.3079,0.33513915,0.19560054,r
Druadan_rodwen_bragol,62900.2853,-0.37185397,0.50786329,i
Druadan_rodwen_bragol,62890.6711,0.04689017,0.32208753,z
Druadan_rodwen_bragol,62890.6711,0.18469775,0.4069501,i
Druadan_rodwen_bragol,62885.864,-0.41946796,0.24139188,r
Druadan_rodwen_bragol,62885.864,-0.02015111,0.50931097,u
