object_id,Time (MJD),Flux,Flux_err,Filter
Eluwaith_cyron_hwiniol,61754.3743,-1.1543841,0.36352106,i
Eluwaith_cyron_hwiniol,62940.0713,-0.08855386,0.24061301,g
Eluwaith_cyron_hwiniol,62940.0713,0.7566173,0.26545867,r
Eluwaith_cyron_hwiniol,62946.6707,-0.0936971,0.18591441,u
Eluwaith_cyron_hwiniol,62948.8705,0.74656244,0.25007178,i
Eluwaith_cyron_hwiniol,62948.8705,0.77416447,0.45289837,z
Eluwaith_cyron_hwiniol,62951.0703,0.26455909,0.14328838,r
Eluwaith_cyron_hwiniol,62951.0703,0.83480875,0.19520997,i
Eluwaith_cyron_hwiniol,62957.6697,1.00197375,0.27521924,i
Eluwaith_cyron_hwiniol,62957.6697,0.18621414,0.47690957,z
Eluwaith_cyron_hwiniol,62962.0693,0.48859601,0.53946019,i
Eluwaith_cyron_hwiniol,62962.0693,-0.35361831,0.85848353,z
Eluwaith_cyron_hwiniol,62975.2682,0.1967142,0.22715227,u
Eluwaith_cyron_hwiniol,62975.2682,0.14906645,0.08877257,g
Eluwaith_cyron_hwiniol,62992.8667,0.74892422,0.47097885,i
Eluwaith_cyron_hwiniol,62992.8667,-0.22272923,0.62726008,z
Eluwaith_cyron_hwiniol,62935.6716,0.87060132,0.56710542,z
Eluwaith_cyron_hwiniol,63124.8552,0.95024001,0.72967955,i
Eluwaith_cyron_hwiniol,62935.6716,1.55505065,0.33531378,i
Eluwaith_cyron_hwiniol,62929.0722,-0.4906303,1.10698636,y
Eluwaith_cyron_hwiniol,62889.4757,2.76439052,0.16213357,i
Eluwaith_cyron_hwiniol,62891.6755,3.13825763,0.14014025,r
Eluwaith_cyron_hwiniol,62891.6755,2.41041555,0.21512893,i
Eluwaith_cyron_hwiniol,62893.8753,2.4887321,0.25373176,i
Eluwaith_cyron_hwiniol,62900.4747,2.47816478,0.34006384,i
Eluwaith_cyron_hwiniol,62900.4747,1.67820358,0.5009528,z
Eluwaith_cyron_hwiniol,62902.6745,1.05928373,0.39932783,z
Eluwaith_cyron_hwiniol,62902.6745,0.85379351,0.86021127,y
Eluwaith_cyron_hwiniol,62907.0741,0.49399928,0.57050579,z
Eluwaith_cyron_hwiniol,62907.0741,0.76744623,0.89202803,y
Eluwaith_cyron_hwiniol,62924.6726,0.02286766,0.31149638,u
Eluwaith_cyron_hwiniol,62924.6726,1.04106016,0.15087196,r
Eluwaith_cyron_hwiniol,62926.8724,0.22984689,0.08443586,g
Eluwaith_cyron_hwiniol,62926.8724,1.03575088,0.12067187,r
Eluwaith_cyron_hwiniol,62929.0722,0.51459081,0.45017315,z
Eluwaith_cyron_hwiniol,62931.272,3.46261702,1.31363385,y
