object_id,Time (MJD),Flux,Flux_err,Filter
Druadan_galadhrim_narthan,63287.8895,0.46780734,0.9212889,i
Druadan_galadhrim_narthan,64293.5022,0.12454954,0.23311871,i
Druadan_galadhrim_narthan,64281.9699,-0.06675848,0.07499092,g
Druadan_galadhrim_narthan,64281.9699,0.04864022,0.23837173,u
Druadan_galadhrim_narthan,64279.6635,0.0885143,0.60206672,i
Druadan_galadhrim_narthan,64279.6635,-0.17969737,0.18215892,r
Druadan_galadhrim_narthan,64263.5183,0.29318146,0.30474927,i
Druadan_galadhrim_narthan,64263.5183,-0.34820916,0.33331968,r
Druadan_galadhrim_narthan,64249.6796,0.32413367,0.2090763,r
Druadan_galadhrim_narthan,64302.728,-0.32487318,0.5001525,u
Druadan_galadhrim_narthan,64049.0184,-0.02591505,0.22786416,i
Druadan_galadhrim_narthan,64044.4055,-0.28142023,0.34188769,i
Druadan_galadhrim_narthan,64039.7925,0.37152652,0.2035982,r
Druadan_galadhrim_narthan,64023.6474,-0.27218331,0.57455777,z
Druadan_galadhrim_narthan,64023.6474,1.0554029,0.53738718,i
Druadan_galadhrim_narthan,64014.4216,0.16669293,0.16386216,r
Druadan_galadhrim_narthan,64014.4216,0.1639657,0.32278654,u
Druadan_galadhrim_narthan,64007.5022,-0.04176742,0.28956736,u
Druadan_galadhrim_narthan,64005.1958,0.15138949,0.15178874,r
Druadan_galadhrim_narthan,64049.0184,0.17916131,0.18240731,r
Druadan_galadhrim_narthan,64302.728,-0.09819018,0.19474943,g
Druadan_galadhrim_narthan,64307.3409,0.25999125,0.31270361,i
Druadan_galadhrim_narthan,64323.486,0.34111303,0.32381964,i
Druadan_galadhrim_narthan,64611.7924,0.30047904,0.1867271,i
Druadan_galadhrim_narthan,64457.2602,0.19134933,0.21805505,r
Druadan_galadhrim_narthan,64457.2602,-0.09803907,0.48903719,u
Druadan_galadhrim_narthan,64424.9699,-0.03596654,0.16069742,r
Druadan_galadhrim_narthan,64424.9699,0.03091573,0.09970412,g
Druadan_galadhrim_narthan,64422.6634,0.43114228,0.32853366,i
