object_id,Time (MJD),Flux,Flux_err,Filter
Druadan_galas_ram,61076.2788,0.04609972,0.41495522,r
Druadan_galas_ram,62536.2621,4.21077214,0.0873831,r
Druadan_galas_ram,62536.2621,3.84562457,0.18656788,u
Druadan_galas_ram,62502.943,4.22503731,0.14139315,r
Druadan_galas_ram,62493.856,3.57463598,0.19441109,i
Druadan_galas_ram,62493.856,3.69208835,0.2908991,g
Druadan_galas_ram,62284.8542,0.50416695,0.60279615,z
Druadan_galas_ram,62284.8542,0.44953955,0.37901542,i
Druadan_galas_ram,62281.8252,-0.45092413,1.44465884,y
Druadan_galas_ram,62239.4191,0.070841,0.15927926,i
Druadan_galas_ram,62239.4191,0.23660262,0.11452012,r
Druadan_galas_ram,62236.39,0.0176087,0.1340574,r
Druadan_galas_ram,62236.39,0.54406821,0.25722037,u
Druadan_galas_ram,62203.0709,0.0358749,0.19839589,i
Druadan_galas_ram,62542.3202,3.02227347,0.32520578,z
Druadan_galas_ram,62203.0709,0.17596658,0.11984362,r
Druadan_galas_ram,62200.0419,0.39524682,0.18217921,r
Druadan_galas_ram,62193.9839,-1.25141018,1.20125293,y
Druadan_galas_ram,62187.9259,0.14612161,0.39140523,z
Druadan_galas_ram,62187.9259,0.47735476,0.28556443,i
Druadan_galas_ram,62181.8678,0.18118491,0.13798601,r
Druadan_galas_ram,62181.8678,0.15041153,0.06969504,g
Druadan_galas_ram,62072.8235,1.35667422,1.21335913,z
Druadan_galas_ram,61839.5896,0.70946381,0.76341521,y
Druadan_galas_ram,61827.4736,0.114132,0.1107987,r
Druadan_galas_ram,61827.4736,0.00955131,0.06188286,g
Druadan_galas_ram,61800.2125,0.14665402,0.14890191,i
Druadan_galas_ram,61766.8933,0.01443932,0.12836341,r
Druadan_galas_ram,61748.7193,0.07738303,0.16316532,i
Druadan_galas_ram,62200.0419,0.11655857,0.22056686,i
Druadan_galas_ram,61700.2551,-1.08798679,0.56668227,r
Druadan_galas_ram,62542.3202,2.72936546,0.67827641,y
Druadan_galas_ram,62548.3782,4.54037928,0.84897387,y
Druadan_galas_ram,62930.0336,0.08108955,0.24171396,i
Druadan_galas_ram,62930.0336,-0.04107986,0.15407561,r
Druadan_galas_ram,62917.9175,0.20031234,0.11174289,g
Druadan_galas_ram,62917.9175,0.75192218,0.24067949,u
Druadan_galas_ram,62911.8595,0.39735706,0.20920731,r
Druadan_galas_ram,62905.8015,-0.51721931,0.44452132,z
Druadan_galas_ram,62905.8015,-0.20247843,0.38298132,i
Druadan_galas_ram,62860.3663,0.17088837,0.13550821,r
Druadan_galas_ram,62796.7571,0.94350954,0.49595431,r
Druadan_galas_ram,62669.5386,2.77715104,0.29012288,r
Druadan_galas_ram,62666.5096,2.85697653,0.98093309,y
Druadan_galas_ram,62639.2485,0.10440227,1.04290688,y
Druadan_galas_ram,62630.1615,2.5812664,0.34133067,z
Druadan_galas_ram,62548.3782,2.81766555,0.38649316,z
Druadan_galas_ram,62630.1615,2.98243523,0.18206492,i
Druadan_galas_ram,62624.1034,3.04711845,0.1502706,r
Druadan_galas_ram,62624.1034,3.0130635,0.30075159,u
Druadan_galas_ram,62608.9584,1.01019708,1.18664209,y
Druadan_galas_ram,62605.9294,4.1133375,0.97787119,y
Druadan_galas_ram,62605.9294,2.49598785,0.46382196,z
Druadan_galas_ram,62593.8133,4.05043467,0.21526693,r
Druadan_galas_ram,62593.8133,3.71264206,0.52640926,u
Druadan_galas_ram,62590.7843,4.07046295,0.2111607,r
Druadan_galas_ram,62590.7843,3.66562495,0.37243076,u
Druadan_galas_ram,62584.7263,3.99677042,0.18130053,g
Druadan_galas_ram,62572.6103,3.32105283,0.25998411,z
Druadan_galas_ram,62566.5522,4.29246203,0.1461624,r
Druadan_galas_ram,62566.5522,4.36962865,0.28716814,u
Druadan_galas_ram,62627.1325,2.91220449,0.17960446,i
Druadan_galas_ram,61560.9206,-0.11674465,0.68234063,i
Druadan_galas_ram,62290.9122,0.42859344,0.19766648,i
Druadan_galas_ram,61557.8916,-0.40730088,0.16173055,r
Druadan_galas_ram,61336.7738,0.22293461,0.44286754,r
Druadan_galas_ram,61212.5843,-0.94636226,1.39101643,y
Druadan_galas_ram,61197.4393,-0.11786343,0.18410937,i
Druadan_galas_ram,61197.4393,-0.01780881,0.11336171,r
Druadan_galas_ram,61194.4103,0.07143572,0.22206054,i
Druadan_galas_ram,61194.4103,-0.0845666,0.19894093,r
Druadan_galas_ram,61182.2942,0.25320938,0.29196299,z
Druadan_galas_ram,61182.2942,0.01691627,0.17738555,i
Druadan_galas_ram,61170.1782,-0.11670419,0.15747089,i
Druadan_galas_ram,61170.1782,-0.11961231,0.11802358,r
Druadan_galas_ram,61164.1202,-0.45493046,0.35449679,z
Druadan_galas_ram,61164.1202,-0.43666822,0.30351968,i
Druadan_galas_ram,61161.0912,-0.94373364,1.45475108,y
Druadan_galas_ram,61418.5571,0.06670777,0.12994043,g
Druadan_galas_ram,61155.0331,0.64528469,0.52670859,z
Druadan_galas_ram,61152.0041,-0.30082968,0.5152759,z
Druadan_galas_ram,61145.9461,0.01765802,0.11453216,r
Druadan_galas_ram,61145.9461,-0.39978291,0.76002054,u
Druadan_galas_ram,61127.772,0.34793726,0.5138272,z
Druadan_galas_ram,61127.772,-0.05701888,0.33508917,i
Druadan_galas_ram,61121.714,-0.05514711,0.15421698,r
Druadan_galas_ram,61121.714,0.1279186,0.3258669,u
Druadan_galas_ram,61560.9206,-0.27078259,0.28377547,r
Druadan_galas_ram,61115.656,-0.69546748,0.21610573,i
Druadan_galas_ram,61115.656,-0.22328542,0.10566897,r
Druadan_galas_ram,61115.656,-0.12550739,0.08897715,g
Druadan_galas_ram,61115.656,-0.30013322,0.21501163,u
Druadan_galas_ram,61103.5399,-0.08639004,1.4802005,y
Druadan_galas_ram,61155.0331,-0.51785162,0.24879179,i
Druadan_galas_ram,61418.5571,-0.19569144,0.09125328,r
Druadan_galas_ram,61115.656,0.13017159,0.28753097,z
Druadan_galas_ram,61433.7021,-0.19007488,0.44892222,r
Druadan_galas_ram,61430.6731,0.35336636,0.45404782,i
Druadan_galas_ram,61557.8916,-0.17322928,0.37625717,u
Druadan_galas_ram,61551.8336,-0.03452568,0.24830627,i
Druadan_galas_ram,61551.8336,-0.27379735,0.13553078,r
Druadan_galas_ram,61548.8046,-0.17035546,0.29532148,i
Druadan_galas_ram,61545.7755,-1.56479081,1.6414102,y
Druadan_galas_ram,61545.7755,-0.35649678,0.88479788,z
Druadan_galas_ram,61542.7465,0.21269265,0.77275649,y
Druadan_galas_ram,61542.7465,0.73470366,0.55298173,z
Druadan_galas_ram,61539.7175,-0.4055938,0.39047098,z
Druadan_galas_ram,61530.6305,0.1657087,0.17516071,r
Druadan_galas_ram,61530.6305,-0.29946134,0.31592523,u
Druadan_galas_ram,61515.4854,-0.14265139,0.97858443,y
Druadan_galas_ram,61515.4854,-0.12821272,0.43347271,z
Druadan_galas_ram,61548.8046,0.28311033,0.63179918,z
Druadan_galas_ram,61476.1083,-0.00325705,0.11166018,r
Druadan_galas_ram,61479.1373,0.66717386,0.73685006,y
Druadan_galas_ram,61436.7312,-0.27173533,0.24727638,r
Druadan_galas_ram,61445.8182,0.00355589,0.17731307,i
Druadan_galas_ram,61445.8182,-0.0413393,0.33177822,z
Druadan_galas_ram,61448.8472,0.68193925,0.68628568,y
Druadan_galas_ram,61442.7892,-0.05966775,0.41027085,z
Druadan_galas_ram,61470.0503,0.13660678,0.31765204,u
Druadan_galas_ram,61476.1083,-0.27707645,0.09510623,g
Druadan_galas_ram,61460.9632,-0.17000763,1.48050854,y
Druadan_galas_ram,61473.0793,-0.09840373,0.15766709,r
Druadan_galas_ram,61436.7312,-0.13428247,0.24929326,g
Druadan_galas_ram,61470.0503,-0.05812994,0.12032304,r
Druadan_galas_ram,61473.0793,0.00421962,0.13092775,g
Eru_lasguil_lossen,62099.8063,0.11930889,0.16160694,r
Eru_lasguil_lossen,62130.3335,-1.31282043,1.26036888,y
Eru_lasguil_lossen,62130.3335,0.86193849,0.39663617,z
Eru_lasguil_lossen,62120.1577,0.09694868,0.22032439,u
Eru_lasguil_lossen,62109.982,0.48538498,0.19023259,r
Eru_lasguil_lossen,62143.0532,0.44942099,0.17782021,r
Eru_lasguil_lossen,62107.4381,0.08541562,1.44984743,y
Eru_lasguil_lossen,62104.8941,1.17999985,0.67576573,y
Eru_lasguil_lossen,62104.8941,1.37709493,0.42767114,z
Eru_lasguil_lossen,62099.8063,1.0252643,0.23548944,i
Eru_lasguil_lossen,62120.1577,0.04660778,0.06859208,g
Eru_lasguil_lossen,62074.3669,3.54541074,0.41689155,z
Eru_lasguil_lossen,62097.2623,0.60800214,0.1129317,r
Eru_lasguil_lossen,62094.7184,1.11737383,0.11206795,r
Eru_lasguil_lossen,62094.7184,0.19268523,0.06112319,g
Eru_lasguil_lossen,62076.9108,3.3684599,0.32844665,z
Eru_lasguil_lossen,62074.3669,3.11863489,0.22895555,i
Eru_lasguil_lossen,62071.823,1.01165572,0.86214827,y
Eru_lasguil_lossen,62071.823,3.77170643,0.35393293,z
Eru_lasguil_lossen,62069.279,4.64813755,0.71628368,y
Eru_lasguil_lossen,62143.0532,-0.12810095,0.28281456,i
Eru_lasguil_lossen,62059.1033,1.52043386,0.08617875,g
Eru_lasguil_lossen,62097.2623,1.15509872,0.17342294,i
Eru_lasguil_lossen,62145.5971,0.58429662,0.37686633,z
Eru_lasguil_lossen,62422.8861,0.17208235,0.13282127,r
Eru_lasguil_lossen,62168.4925,-0.42999096,0.81050585,z
Eru_lasguil_lossen,62059.1033,-0.12692512,0.3338416,u
Eru_lasguil_lossen,62570.4344,-0.47685667,0.35168375,r
Eru_lasguil_lossen,62534.8193,0.9184605,0.4070507,z
Eru_lasguil_lossen,62534.8193,0.07118419,0.32062635,i
Eru_lasguil_lossen,62486.4845,0.35389433,0.25026154,i
Eru_lasguil_lossen,62486.4845,-0.22463861,0.18358413,r
Eru_lasguil_lossen,62461.0452,-0.67365127,0.9449728,y
Eru_lasguil_lossen,62435.6058,-0.05869828,0.2711194,r
Eru_lasguil_lossen,62435.6058,-0.114878,0.21920695,g
Eru_lasguil_lossen,62433.0619,0.08758105,0.36922747,z
Eru_lasguil_lossen,62422.8861,-0.10651991,0.21840786,i
Eru_lasguil_lossen,62422.8861,-0.06384037,0.13745426,g
Eru_lasguil_lossen,62397.4468,-0.55905716,0.57453167,z
Eru_lasguil_lossen,62397.4468,-0.00332273,0.39201564,i
Eru_lasguil_lossen,62374.5513,-1.03099993,0.43947614,i
Eru_lasguil_lossen,62374.5513,-0.47920803,0.4123188,r
Eru_lasguil_lossen,62372.0074,1.71986721,0.86178735,y
Eru_lasguil_lossen,62369.4635,-1.32178797,0.74781616,z
Eru_lasguil_lossen,62359.2877,0.04198005,0.13419778,r
Eru_lasguil_lossen,62318.5848,-0.49597198,1.13698701,y
Eru_lasguil_lossen,62318.5848,-0.04567143,0.40800185,z
Eru_lasguil_lossen,62293.1454,0.27653441,0.19349008,r
Eru_lasguil_lossen,62280.4257,-0.05786681,0.24004384,r
Eru_lasguil_lossen,62168.4925,-0.14573071,0.70709453,i
Eru_lasguil_lossen,62056.5593,2.25569164,0.12975156,r
Eru_lasguil_lossen,61636.8099,-2.04106525,1.30339268,y
Eru_lasguil_lossen,62046.3836,0.83457543,0.80625559,y
Eru_lasguil_lossen,61356.9769,0.04565323,0.10636647,g
Eru_lasguil_lossen,61356.9769,0.24397814,0.23312391,u
Eru_lasguil_lossen,61346.8012,0.18947283,0.09992769,r
Eru_lasguil_lossen,61346.8012,0.19540598,0.06903443,g
Eru_lasguil_lossen,61339.1694,0.38995916,0.38710036,i
Eru_lasguil_lossen,61336.6255,0.38055292,0.32083546,z
Eru_lasguil_lossen,61301.0104,0.2432722,0.17645347,i
Eru_lasguil_lossen,61290.8346,0.05342367,0.09115743,r
Eru_lasguil_lossen,61283.2028,-0.11301065,0.17814832,i
Eru_lasguil_lossen,61283.2028,0.29677239,0.16380182,r
Eru_lasguil_lossen,61374.7845,0.04773375,0.10783111,r
Eru_lasguil_lossen,61273.0271,-0.10110902,0.19414559,i
Eru_lasguil_lossen,61061.8804,-0.49287654,0.30216681,z
Eru_lasguil_lossen,61044.0728,-0.98828637,1.86294422,y
Eru_lasguil_lossen,61023.7213,-0.02257309,0.13254594,g
Eru_lasguil_lossen,61023.7213,-0.3450279,0.20219535,u
Eru_lasguil_lossen,60998.282,0.19721398,1.0117546,z
Eru_lasguil_lossen,60998.282,-0.23155437,0.26278293,i
Eru_lasguil_lossen,60993.1941,-0.23980631,0.34307144,i
Eru_lasguil_lossen,60980.4744,-0.13254193,0.23398566,r
Eru_lasguil_lossen,60980.4744,0.02805529,0.26702504,g
Eru_lasguil_lossen,62056.5593,1.29934389,0.08317597,g
Eru_lasguil_lossen,61222.1483,-1.0459484,1.19850373,y
Eru_lasguil_lossen,61379.8724,0.19819321,0.36674709,z
Eru_lasguil_lossen,60998.282,0.13713322,0.18358396,r
Eru_lasguil_lossen,61402.7678,-0.03350579,0.33526251,z
Eru_lasguil_lossen,61402.7678,-0.07447622,0.31963505,i
Eru_lasguil_lossen,62041.2957,,1.92643093,y
Eru_lasguil_lossen,62038.7518,0.14880205,0.21146811,z
Eru_lasguil_lossen,62028.576,-0.2835385,0.28797788,z
Eru_lasguil_lossen,62015.8564,-0.1994465,0.70359845,y
Eru_lasguil_lossen,62013.3124,-0.08554816,1.02942435,y
Eru_lasguil_lossen,61858.1323,-0.15810671,0.34967871,i
Eru_lasguil_lossen,61858.1323,-0.11981689,0.13372788,r
Eru_lasguil_lossen,61858.1323,0.04625903,0.12170195,g
Eru_lasguil_lossen,61746.1992,-0.50621633,0.37951337,z
Eru_lasguil_lossen,61746.1992,0.25289135,0.24307493,i
Eru_lasguil_lossen,62038.7518,-0.11603812,0.11964992,i
Eru_lasguil_lossen,61674.9689,-0.01837665,0.12382043,i
Eru_lasguil_lossen,61619.0024,0.01033984,0.17054349,r
Eru_lasguil_lossen,61705.4962,0.11104212,0.11982434,r
Eru_lasguil_lossen,61619.0024,-0.13008737,0.30802206,i
Eru_lasguil_lossen,61629.1781,3.97945887,2.17201514,y
Eru_lasguil_lossen,61631.722,0.05404888,0.32757193,i
Eru_lasguil_lossen,62046.3836,0.52087449,0.38811246,z
Eru_lasguil_lossen,61636.8099,0.6298766,0.54078533,z
Eru_lasguil_lossen,61672.425,-0.05716901,0.05531145,g
Eru_lasguil_lossen,61631.722,-1.03276655,0.65672529,z
Eru_lasguil_lossen,61672.425,0.07896781,0.10912543,r
Mirion_lunt_fae,63264.0432,3.79251263,0.31918682,i
Mirion_lunt_fae,63208.0511,0.137285,0.14746364,g
Mirion_lunt_fae,63208.0511,-0.10750437,0.15716872,r
Mirion_lunt_fae,63213.1413,0.33733904,0.11752495,r
Mirion_lunt_fae,63213.1413,0.16708846,0.23175471,i
Mirion_lunt_fae,63215.6864,-0.10850501,0.12133885,g
Mirion_lunt_fae,63215.6864,-0.24448442,0.21664721,r
Mirion_lunt_fae,63225.8668,0.77585318,0.54409245,z
Mirion_lunt_fae,63225.8668,1.18340031,1.32391874,y
Mirion_lunt_fae,63243.6824,1.03645931,0.24206448,i
Mirion_lunt_fae,63253.8628,3.3061605,0.22261548,i
Mirion_lunt_fae,63253.8628,3.11140446,0.40900059,z
Mirion_lunt_fae,63256.4079,4.11691466,0.41703383,z
Mirion_lunt_fae,63258.953,3.99126466,0.48256204,z
Mirion_lunt_fae,63258.953,4.48347033,1.17566744,y
Mirion_lunt_fae,63264.0432,4.24936387,0.26219854,r
Mirion_lunt_fae,63274.2236,3.07379363,0.20849421,i
Mirion_lunt_fae,63197.8707,0.56182002,0.3198916,i
Mirion_lunt_fae,63243.6824,1.94445916,0.32256698,r
Mirion_lunt_fae,63256.4079,3.89155302,0.25309291,i
Mirion_lunt_fae,62587.048,-0.28926159,0.11933899,r
Mirion_lunt_fae,63190.2354,0.50648081,0.35680197,z
Mirion_lunt_fae,62543.7814,-0.29163326,0.38697988,z
Mirion_lunt_fae,63274.2236,2.64509832,0.2976278,z
Mirion_lunt_fae,62543.7814,1.06611014,0.91248878,y
Mirion_lunt_fae,62556.5069,0.07925603,0.1039072,r
Mirion_lunt_fae,62556.5069,0.45256233,0.38387466,i
Mirion_lunt_fae,62564.1422,-0.03418505,0.26144078,u
Mirion_lunt_fae,62564.1422,-0.21306817,0.19969771,r
Mirion_lunt_fae,62576.8677,-0.30369576,0.2821577,r
Mirion_lunt_fae,62579.4128,-0.87929144,0.67638848,z
Mirion_lunt_fae,62579.4128,-1.32662736,1.72207738,y
Mirion_lunt_fae,62587.048,0.0239775,0.06960166,g
Mirion_lunt_fae,62599.7735,0.31330586,0.35212154,u
Mirion_lunt_fae,62599.7735,0.04390992,0.15415788,r
Mirion_lunt_fae,62961.1769,-0.08637405,1.96083524,y
Mirion_lunt_fae,63169.8747,-0.61998662,0.39769253,i
Mirion_lunt_fae,63169.8747,0.09519327,0.36163837,z
Mirion_lunt_fae,63172.4198,-0.43898515,0.52766208,z
Mirion_lunt_fae,63180.0551,0.04353645,0.12622529,r
Mirion_lunt_fae,63187.6904,-0.17872138,0.15960238,r
Mirion_lunt_fae,63197.8707,-0.09832826,0.268249,r
Mirion_lunt_fae,63281.8589,2.96627235,1.30857276,y
Mirion_lunt_fae,63584.7251,-0.04511528,0.83430012,z
Mirion_lunt_fae,63286.949,1.05968815,0.91898461,y
Mirion_lunt_fae,63615.2662,0.19764901,0.19695559,r
Mirion_lunt_fae,63615.2662,0.12565847,0.21029068,i
Mirion_lunt_fae,63622.9015,-0.00496578,0.08254474,g
Mirion_lunt_fae,63622.9015,-0.30479977,0.147169,r
Mirion_lunt_fae,63630.5368,0.14751992,0.10260892,r
Mirion_lunt_fae,63638.1721,1.03912322,0.91899598,y
Mirion_lunt_fae,63640.7172,-0.55868835,0.85179443,y
Mirion_lunt_fae,63650.8976,0.01352123,0.15846874,r
Mirion_lunt_fae,63653.4427,-0.38641719,0.26357865,u
Mirion_lunt_fae,63653.4427,-0.0514974,0.16178442,r
Mirion_lunt_fae,63666.1681,0.44852942,0.39649529,z
Mirion_lunt_fae,63666.1681,0.48048446,0.77124588,y
Mirion_lunt_fae,63668.7132,0.14049239,1.09711633,y
Mirion_lunt_fae,63701.7995,0.44318009,0.43949629,i
Mirion_lunt_fae,63701.7995,0.17765006,0.62988291,z
Mirion_lunt_fae,63711.9798,0.43633069,0.46232163,u
Mirion_lunt_fae,63711.9798,0.22264194,0.17783784,r
Mirion_lunt_fae,63729.7955,-4.31594482,2.23564327,y
Mirion_lunt_fae,62525.9658,-0.06103437,0.35667403,i
Mirion_lunt_fae,63584.7251,0.17904046,1.51715219,y
Mirion_lunt_fae,63286.949,2.69898198,0.47995404,z
Mirion_lunt_fae,63584.7251,0.33150065,0.40070398,i
Mirion_lunt_fae,63574.5447,0.506058,0.34257596,u
Mirion_lunt_fae,63289.4941,0.74204371,1.51551776,y
Mirion_lunt_fae,63299.6745,0.10327421,0.47141775,u
Mirion_lunt_fae,63299.6745,0.28548082,0.2005262,r
Mirion_lunt_fae,63309.8549,1.29365457,0.38625413,i
Mirion_lunt_fae,63312.4,0.94120618,0.28151108,i
Mirion_lunt_fae,63312.4,0.52194194,0.62343162,z
Mirion_lunt_fae,63314.9451,1.11895198,0.54752365,i
Mirion_lunt_fae,63317.4902,0.65371519,0.68567473,z
Mirion_lunt_fae,63317.4902,0.68850568,0.98086209,y
Mirion_lunt_fae,63327.6706,-0.94368229,0.53408363,u
Mirion_lunt_fae,63327.6706,0.59284842,0.26630053,r
Mirion_lunt_fae,63332.7607,-0.10483323,0.51200332,u
Mirion_lunt_fae,63332.7607,-0.17235803,0.24276549,r
Mirion_lunt_fae,63337.8509,0.10285131,0.52383818,i
Mirion_lunt_fae,63337.8509,-0.83613488,0.71295332,z
Mirion_lunt_fae,63342.9411,-0.4358693,0.63852744,z
Mirion_lunt_fae,63342.9411,1.05448609,1.79065792,y
Mirion_lunt_fae,63561.8193,-0.02448754,0.12768303,g
Mirion_lunt_fae,63561.8193,0.23718943,0.14357569,r
Mirion_lunt_fae,63574.5447,0.1675981,0.0960323,g
Mirion_lunt_fae,62525.9658,-0.23788192,0.20683232,r
Mirion_lunt_fae,61492.6574,-0.26755922,0.30926811,i
Mirion_lunt_fae,62500.5148,0.04119258,0.07900577,g
Mirion_lunt_fae,61492.6574,0.04646171,0.25238024,r
Mirion_lunt_fae,61495.2025,0.03945095,0.12903292,r
Mirion_lunt_fae,61495.2025,0.02880857,0.21136453,i
Mirion_lunt_fae,61513.0181,-0.13362617,0.44788877,z
Mirion_lunt_fae,61513.0181,0.65663519,0.9007912,y
Mirion_lunt_fae,61782.7982,-0.83223592,1.24971471,y
Mirion_lunt_fae,61833.7001,-0.65325346,0.80329531,y
Mirion_lunt_fae,61838.7902,-0.07652592,0.22437284,r
Mirion_lunt_fae,61479.9319,0.15260363,0.39071531,z
Mirion_lunt_fae,61838.7902,0.00445947,0.23673582,i
Mirion_lunt_fae,62103.4801,-0.76157233,0.64639343,z
Mirion_lunt_fae,62106.0252,0.20772555,0.29739967,i
Mirion_lunt_fae,62106.0252,-0.80451758,0.32737331,z
Mirion_lunt_fae,62108.5703,-0.60107621,0.3722332,r
Mirion_lunt_fae,62108.5703,0.25572114,0.34068628,i
Mirion_lunt_fae,62111.1154,-0.15358408,0.1367226,g
Mirion_lunt_fae,62111.1154,0.33214897,0.23169328,i
Mirion_lunt_fae,62113.6605,-0.05070553,0.05926016,g
Mirion_lunt_fae,61879.5118,0.28671349,0.39400439,i
Mirion_lunt_fae,61479.9319,0.09015763,0.18551395,i
Mirion_lunt_fae,61449.3908,0.23226126,0.23527757,i
Mirion_lunt_fae,61449.3908,-0.18870881,0.11723936,r
Mirion_lunt_fae,62520.8756,-4.76164366,1.55316697,y
Mirion_lunt_fae,61362.8576,0.01346739,0.0929245,r
Mirion_lunt_fae,61362.8576,0.14062737,0.16582121,i
Mirion_lunt_fae,61370.4929,0.00554415,0.17319144,r
Mirion_lunt_fae,61370.4929,-0.11996535,0.19333168,i
Mirion_lunt_fae,61373.0379,0.94524218,1.15330354,y
Mirion_lunt_fae,61395.9438,0.2114724,0.25614847,i
Mirion_lunt_fae,61395.9438,0.02198252,0.30336126,z
Mirion_lunt_fae,61398.4889,-0.0302096,0.92726999,y
Mirion_lunt_fae,61401.034,-0.12726726,0.2878206,i
Mirion_lunt_fae,61401.034,0.2468016,0.38043273,z
Mirion_lunt_fae,61413.7595,-0.2195317,0.11104616,r
Mirion_lunt_fae,61413.7595,-0.12916442,0.21896511,i
Mirion_lunt_fae,61426.4849,0.47383189,0.25505798,i
Mirion_lunt_fae,61426.4849,0.31970289,0.34890275,z
Mirion_lunt_fae,61441.7555,0.02633191,0.11798596,r
Mirion_lunt_fae,61441.7555,-0.09507225,0.19785121,i
Mirion_lunt_fae,61446.8457,-0.07887463,0.23076424,u
Mirion_lunt_fae,61446.8457,-0.03053738,0.09015496,g
Mirion_lunt_fae,62121.2957,0.00102987,0.17950736,u
Mirion_lunt_fae,62121.2957,-0.03801234,0.11252997,r
Mirion_lunt_fae,61469.7515,-0.59175507,0.23755702,u
Mirion_lunt_fae,62128.931,-0.11593946,0.87489633,y
Mirion_lunt_fae,62238.3701,0.18054542,0.22015422,u
Mirion_lunt_fae,62238.3701,0.07766736,0.07837295,g
Mirion_lunt_fae,62238.3701,0.12656722,0.11698317,r
Mirion_lunt_fae,62240.9152,0.23736561,0.19403513,i
Mirion_lunt_fae,62240.9152,0.52649173,0.43003394,z
Mirion_lunt_fae,62248.5505,0.3427372,0.45204334,z
Mirion_lunt_fae,62248.5505,-0.60554724,1.03655326,y
Mirion_lunt_fae,62449.6129,0.00592895,0.21702383,i
Mirion_lunt_fae,62449.6129,0.15911792,0.37101081,z
Mirion_lunt_fae,62459.7933,0.03263507,0.59406287,z
Mirion_lunt_fae,62459.7933,-0.63364307,0.9924784,y
Mirion_lunt_fae,62462.3384,-0.11403835,0.19170302,r
Mirion_lunt_fae,62462.3384,0.48938153,0.238601,i
Mirion_lunt_fae,62480.1541,0.13739101,0.12545356,r
Mirion_lunt_fae,62490.3345,0.15088942,0.31603591,i
Mirion_lunt_fae,62490.3345,-0.24938069,0.49988705,z
Mirion_lunt_fae,62490.3345,0.93592633,1.21408123,y
Mirion_lunt_fae,62128.931,-0.38572484,0.33285775,z
Mirion_lunt_fae,62500.5148,0.04383191,0.26675649,u
Mirion_lunt_fae,62223.0995,0.05863675,0.11717622,i
Mirion_lunt_fae,62223.0995,0.11437311,0.10779839,r
Mirion_lunt_fae,62444.5227,0.03321255,0.11029606,r
Mirion_lunt_fae,62220.5544,0.4537991,0.57369032,z
Mirion_lunt_fae,62131.4761,-0.38796549,0.16021216,r
Mirion_lunt_fae,62134.0212,-0.11076338,0.28161454,i
Mirion_lunt_fae,62134.0212,-0.05537789,0.40267456,z
Mirion_lunt_fae,62134.0212,0.07380475,0.78223525,y
Mirion_lunt_fae,62156.9271,-0.01051238,0.04762217,g
Mirion_lunt_fae,62156.9271,0.02625758,0.09903805,i
Mirion_lunt_fae,62162.0173,-0.15682076,0.76272026,y
Mirion_lunt_fae,62167.1074,0.70569602,0.81124904,y
Mirion_lunt_fae,62169.6525,-0.39161524,0.19483746,r
Mirion_lunt_fae,62169.6525,-0.0225471,0.33439192,i
Mirion_lunt_fae,62164.5623,0.24034877,0.38579674,r
