object_id,Time (MJD),Flux,Flux_err,Filter
Druadan_lorn_morgul,61993.6956,-0.03610954,0.361638,i
Druadan_lorn_morgul,62865.0064,1.05208174,0.21646362,g
Druadan_lorn_morgul,62908.2261,2.54758237,0.96195447,r
Druadan_lorn_morgul,62992.9369,1.74154315,0.7682706,z
Druadan_lorn_morgul,62992.9369,-0.39859061,1.63218895,y
Druadan_lorn_morgul,63049.987,1.6629926,1.050577,y
Druadan_lorn_morgul,63051.7158,1.43945789,1.00024894,y
Druadan_lorn_morgul,62865.0064,2.13090859,0.49804766,u
Druadan_lorn_morgul,63065.5461,1.96237983,0.31422361,u
Druadan_lorn_morgul,63069.0037,0.8946667,0.13370292,r
Druadan_lorn_morgul,63105.3083,1.2966652,0.11362192,g
Druadan_lorn_morgul,63105.3083,0.8670786,0.17358481,r
Druadan_lorn_morgul,63115.6811,0.43614462,0.41454857,z
Druadan_lorn_morgul,63119.1387,0.7373215,0.29530313,i
Druadan_lorn_morgul,63139.8842,0.69089192,0.55825368,i
Druadan_lorn_morgul,63065.5461,1.22865451,0.14895452,g
Druadan_lorn_morgul,63141.613,1.3660568,0.95107259,y
Druadan_lorn_morgul,62859.82,1.03939011,0.61239739,z
Druadan_lorn_morgul,62842.5321,0.52202273,1.66032717,y
Druadan_lorn_morgul,62790.6683,0.26391934,0.23059919,i
Druadan_lorn_morgul,62806.2275,0.57075322,0.18069505,r
Druadan_lorn_morgul,62806.2275,0.88055704,0.30597894,i
Druadan_lorn_morgul,62816.6002,0.09359368,0.8650461,y
Druadan_lorn_morgul,62821.7866,0.85014629,0.1077428,g
Druadan_lorn_morgul,62821.7866,0.77923906,0.15591139,r
Druadan_lorn_morgul,62851.176,0.80915721,0.16627318,g
Druadan_lorn_morgul,62826.973,0.81547469,0.24742909,i
Druadan_lorn_morgul,62832.1593,1.03213071,0.32448023,i
Druadan_lorn_morgul,62833.8881,1.38399029,0.28877589,u
Druadan_lorn_morgul,62833.8881,0.56929634,0.14580137,r
